"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,19,UTA,NBA,SG,1.0,0.0,3.0,,,,,0.5,0.568,,,,,,,66.0,105.0,,,
2007-08,20,UTA,NBA,SG,7.0,0.0,26.0,0.357,0.5,0.25,0.429,,0.429,0.0,0.571,78.0,103.0,69.0,86.0,,79.0,0.0,257.0,
2008-09,21,UTA,NBA,SG,5.0,0.0,58.0,0.3,0.333,0.25,0.35,0.75,0.391,0.2,0.4,65.0,69.0,68.0,70.0,97.0,72.0,65.0,179.0,
2009-10,22,UTA,NBA,SF,10.0,10.0,337.0,0.443,0.533,0.326,0.514,0.897,0.585,0.368,0.434,96.0,108.0,92.0,103.0,118.0,108.0,122.0,195.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,IND,NBA,SF,7.0,0.0,92.0,0.263,0.444,0.1,0.289,0.667,0.305,0.079,0.526,58.0,90.0,28.0,58.0,88.0,56.0,29.0,185.0,
2016-17,29,IND,NBA,SF,4.0,2.0,82.0,0.458,0.75,0.313,0.563,1.0,0.583,0.083,0.667,100.0,149.0,87.0,110.0,130.0,106.0,31.0,211.0,
2017-18,30,TOR,NBA,SF,10.0,1.0,227.0,0.451,0.5,0.422,0.585,0.813,0.615,0.225,0.634,98.0,98.0,117.0,112.0,106.0,111.0,89.0,188.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,44.0,13.0,825.0,0.407,0.508,0.315,0.489,0.848,0.535,0.242,0.524,89.0,102.0,88.0,96.0,111.0,98.0,82.0,195.0,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,23.0,10.0,424.0,0.414,0.5,0.306,0.482,0.867,0.544,0.321,0.443,90.0,102.0,86.0,96.0,114.0,100.0,102.0,199.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,2.0,174.0,0.339,0.538,0.194,0.395,0.8,0.413,0.081,0.581,74.0,108.0,55.0,78.0,105.0,75.0,29.0,195.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,10.0,1.0,227.0,0.451,0.5,0.422,0.585,0.813,0.615,0.225,0.634,98.0,98.0,117.0,112.0,106.0,111.0,89.0,188.0,
