Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2005-06,25,MIL,NBA,SF,5.0,5.0,31.8,2.8,8.4,0.333,1.0,2.4,0.417,1.8,6.0,0.3,0.393,0.0,0.0,0.8,2.8,3.6,2.0,1.8,0.2,1.2,2.2,6.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,31,LAC,NBA,SF,4.0,1.0,8.0,1.3,2.3,0.556,0.3,1.0,0.25,1.0,1.3,0.8,0.611,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.8,2.8,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,9.0,6.0,21.2,2.1,5.7,0.373,0.7,1.8,0.375,1.4,3.9,0.371,0.431,0.0,0.0,0.4,1.7,2.1,1.1,1.0,0.1,0.8,2.0,4.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,5.0,5.0,31.8,2.8,8.4,0.333,1.0,2.4,0.417,1.8,6.0,0.3,0.393,0.0,0.0,0.8,2.8,3.6,2.0,1.8,0.2,1.2,2.2,6.6,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,4.0,1.0,8.0,1.3,2.3,0.556,0.3,1.0,0.25,1.0,1.3,0.8,0.611,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.8,2.8,
