Season,Team,Lg,Salary
2020-21,Charlotte Hornets,NBA,"$1,000,000"
2021-22,Charlotte Hornets,NBA,"$1,517,981"
2022-23,Charlotte Hornets,NBA,"$1,782,621"
2023-24,Charlotte Hornets,NBA,"$5,000,000"
2024-25,Phoenix Suns,NBA,"$5,000,000"
Career,(may be incomplete),,"$14,300,602"
