Highlight,Unnamed: 1,In Stathead
"Career high, Points",13.0,View full stats from top 20 games
"Career high, Rebounds",10.0,View full stats from top 20 games
"Career high, Assists",4.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",14.5,View full stats from top 20 games
