Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,23,LAC,NBA,SG,73.0,16.0,1156.0,4.2,9.8,0.429,1.0,2.6,0.377,3.2,7.2,0.448,0.479,2.5,3.7,0.67,1.4,4.5,5.9,2.9,2.0,1.1,2.2,5.3,11.9,101.0,111.0,
2018-19,24,LAC,NBA,SG,64.0,1.0,313.0,2.6,7.4,0.347,0.5,2.3,0.2,2.1,5.1,0.412,0.378,3.8,5.1,0.735,0.8,5.9,6.6,2.7,2.1,1.1,3.0,6.2,9.3,88.0,110.0,
2019-20,25,NOP,NBA,SF,2.0,0.0,35.0,7.9,14.5,0.545,2.6,5.3,0.5,5.3,9.3,0.571,0.636,2.6,5.3,0.5,0.0,5.3,5.3,5.3,1.3,1.3,2.6,2.6,21.2,115.0,113.0,
2020-21,26,2TM,NBA,SG,21.0,1.0,217.0,3.3,10.3,0.326,1.6,5.1,0.304,1.8,5.1,0.348,0.402,0.9,1.8,0.5,0.7,3.3,4.0,4.7,2.9,0.4,1.6,3.3,9.1,93.0,114.0,
2020-21,26,NOP,NBA,SG,14.0,1.0,73.0,4.6,13.8,0.333,2.0,5.9,0.333,2.6,7.9,0.333,0.405,0.0,1.3,0.0,0.7,2.6,3.3,2.6,3.3,0.7,2.6,2.0,11.2,77.0,112.0,
2020-21,26,ORL,NBA,SG,7.0,0.0,144.0,2.7,8.4,0.32,1.4,4.7,0.286,1.4,3.7,0.364,0.4,1.4,2.0,0.667,0.7,3.7,4.4,5.7,2.7,0.3,1.0,4.1,8.1,104.0,114.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,160.0,18.0,1721.0,3.9,9.5,0.407,1.0,2.9,0.34,2.9,6.6,0.436,0.459,2.5,3.8,0.672,1.2,4.6,5.8,3.1,2.1,1.0,2.3,5.1,11.3,98.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,137.0,17.0,1469.0,3.8,9.3,0.415,0.9,2.5,0.342,3.0,6.8,0.442,0.461,2.8,4.0,0.689,1.2,4.8,6.1,2.8,2.0,1.1,2.4,5.5,11.3,98.0,111.0,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,16.0,1.0,108.0,5.7,14.0,0.406,2.2,5.7,0.385,3.5,8.3,0.421,0.484,0.9,2.6,0.333,0.4,3.5,3.9,3.5,2.6,0.9,2.6,2.2,14.5,91.0,113.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,7.0,0.0,144.0,2.7,8.4,0.32,1.4,4.7,0.286,1.4,3.7,0.364,0.4,1.4,2.0,0.667,0.7,3.7,4.4,5.7,2.7,0.3,1.0,4.1,8.1,104.0,114.0,
