Season,Team,Lg,Salary
2017-18,Los Angeles Clippers,NBA,"$815,615"
2018-19,Los Angeles Clippers,NBA,"$1,378,242"
2019-20,New Orleans Pelicans,NBA,"$183,115"
2020-21,New Orleans Pelicans,NBA,"$943,480"
2020-21,Orlando Magic,NBA,< $Minimum
Career,(may be incomplete),,"$3,320,452"
