Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2001-02,22,CHH,NBA,PF,2,0,4,9.0,9.0,1.0,0.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,18.0,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,4,9.0,9.0,1.0,0.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,18.0,
