Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,20,IND,NBA,SG,7,0,25,2.9,8.6,0.333,0.0,0.0,2.9,8.6,0.333,0.333,0.0,0.0,0.0,4.3,4.3,2.9,0.0,1.4,4.3,2.9,5.8,
1 Yr,1 Yr,1 Yr,1 Yr,,7,0,25,2.9,8.6,0.333,0.0,0.0,2.9,8.6,0.333,0.333,0.0,0.0,0.0,4.3,4.3,2.9,0.0,1.4,4.3,2.9,5.8,
