Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-29,GSW,,NOP,"W, 104-96",,20,1,4,0.25,1,3,0.333,0,0,,0,2,2,0,0,0,0,1,3,0.8,-2
2025-11-26,GSW,,HOU,"L, 100-104",*,28,7,12,0.583,2,7,0.286,2,2,1.0,3,3,6,0,2,0,0,4,18,15.8,1
2025-11-24,GSW,,UTA,"W, 134-117",,22,3,7,0.429,2,4,0.5,1,2,0.5,2,4,6,1,2,0,0,2,9,9.4,29
2025-11-21,GSW,,POR,"L, 123-127",*,9,1,2,0.5,0,1,0.0,0,0,,0,2,2,1,0,0,0,2,2,1.5,-4
2025-11-19,GSW,@,MIA,"L, 96-110",*,18,0,3,0.0,0,2,0.0,0,0,,1,2,3,0,0,0,1,1,0,-2.2,-25
