"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,28,GSW,NBA,C,8.0,5.0,133.0,0.0,0.0,0.0,0.0,100.0,-11.6,-17.2,7.0,6.0,11.0,4.0,11.0,0.0,43.0,2.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,LAC,NBA,C,7.0,0.0,58.0,0.0,0.0,0.0,0.0,100.0,-15.6,-21.7,0.0,0.0,4.0,4.0,8.0,2.0,12.0,4.0,3.0,
2021-22,31,DEN,NBA,C,5.0,0.0,57.0,0.0,0.0,0.0,0.0,100.0,-2.9,8.9,0.0,2.0,1.0,3.0,6.0,0.0,15.0,2.0,2.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,20.0,5.0,248.0,0.0,0.0,0.0,0.0,100.0,-10.6,-12.3,7.0,8.0,16.0,11.0,25.0,2.0,70.0,8.0,13.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,21.0,1017.0,0.0,0.0,0.0,0.0,100.0,-10.6,-12.3,29.0,33.0,66.0,45.0,103.0,8.0,287.0,33.0,53.0,
,,,,,,,,,,,,,,,,,,,,,,,,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,8.0,5.0,133.0,0.0,0.0,0.0,0.0,100.0,-11.6,-17.2,7.0,6.0,11.0,4.0,11.0,0.0,43.0,2.0,8.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7.0,0.0,58.0,0.0,0.0,0.0,0.0,100.0,-15.6,-21.7,0.0,0.0,4.0,4.0,8.0,2.0,12.0,4.0,3.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,57.0,0.0,0.0,0.0,0.0,100.0,-2.9,8.9,0.0,2.0,1.0,3.0,6.0,0.0,15.0,2.0,2.0,
