"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2001-02,22.0,PHI,NBA,18:03,2.0,5.0,0.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,8.0,5.9
2002-03,23.0,TOR,NBA,35:43,6.0,10.0,0.0,1.0,6.0,9.0,3.0,3.0,1.0,7.0,8.0,2.0,1.0,0.0,2.0,5.0,13.0,5.3
2003-04,24.0,NJN,NBA,13:17,1.0,6.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0
2004-05,25.0,WAS,NBA,26:01,5.0,12.0,1.0,3.0,4.0,9.0,2.0,2.0,4.0,3.0,5.0,6.0,1.0,2.0,3.0,3.0,11.0,8.6
Career,,,,35:43,6.0,12.0,1.0,3.0,6.0,9.0,4.0,5.0,4.0,7.0,8.0,6.0,2.0,2.0,3.0,5.0,13.0,8.6
,,,,,,,,,,,,,,,,,,,,,,
1 Season,,PHI,NBA,18:03,2.0,5.0,0.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,8.0,5.9
1 Season,,WAS,NBA,26:01,5.0,12.0,1.0,3.0,4.0,9.0,2.0,2.0,4.0,3.0,5.0,6.0,1.0,2.0,3.0,3.0,11.0,8.6
1 Season,,TOR,NBA,35:43,6.0,10.0,0.0,1.0,6.0,9.0,3.0,3.0,1.0,7.0,8.0,2.0,1.0,0.0,2.0,5.0,13.0,5.3
1 Season,,NJN,NBA,13:17,1.0,6.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0
