"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2002-03,23,MIA,NBA,SG,72,28,1514,.362,.392,.292,.406,.731,.437,.182,.299,82,85,84,86,96,84,60,165,-78.1,-101.7,
2003-04,24,MIA,NBA,SF,45,0,675,.476,.486,.463,.576,.762,.586,.084,.432,109,106,133,122,101,114,28,231,52.5,36.4,
2004-05,25,MIA,NBA,SF,65,15,1203,.399,.414,.373,.468,.771,.488,.117,.374,89,88,105,97,102,92,36,191,-11.6,-35.4,
2005-06,26,NOK,NBA,SF,79,20,1875,.406,.422,.380,.479,.693,.501,.180,.382,89,88,106,98,93,94,54,189,-14.3,-46.8,
2006-07,27,NOK,NBA,SF,81,38,2223,.398,.424,.369,.484,.644,.495,.110,.461,87,87,103,97,86,91,34,217,-20.3,-76.8,
2007-08,28,NOH,NBA,SF,51,8,875,.350,.370,.331,.435,.839,.460,.119,.512,77,76,91,87,111,85,39,230,-32.7,-43.7,
2008-09,29,NOH,NBA,SF,82,74,2614,.433,.468,.390,.521,.782,.541,.137,.447,94,97,106,104,101,99,45,200,33.3,-5.0,
2009-10,30,LAC,NBA,SF,82,64,2702,.409,.482,.336,.493,.841,.524,.167,.497,89,98,95,98,111,97,55,224,-14.3,-35.0,
2010-11,31,2TM,NBA,SG,47,2,770,.333,.327,.338,.430,.667,.446,.114,.574,73,67,94,86,87,82,38,259,-32.3,-47.5,
2010-11,31,LAC,NBA,SG,41,2,744,.323,.320,.326,.416,.667,.433,.119,.571,70,66,91,83,87,80,40,257,-37.3,-51.6,
2010-11,31,CHI,NBA,SG,6,0,26,.545,.500,.571,.727,,.727,.000,.636,119,103,159,146,,134,0,287,5.0,4.1,
2011-12,32,TOR,NBA,SF,34,14,453,.308,.357,.273,.387,.583,.398,.090,.579,69,75,78,79,78,75,33,256,-26.6,-35.8,
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2013-14,34,IND,NBA,SG,50,2,378,.464,.521,.419,.582,.571,.585,.127,.564,102,107,117,116,76,108,45,217,17.8,10.3,
2014-15,35,WAS,NBA,SF,75,1,1505,.422,.450,.387,.510,.791,.531,.130,.455,94,93,111,103,105,99,47,169,14.3,-3.8,
2015-16,36,SAS,NBA,SF,46,0,432,.471,.618,.306,.543,.688,.558,.154,.471,104,126,87,108,91,103,56,165,8.5,3.8,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,809,266,17219,.403,.437,.362,.483,.747,.505,.140,.443,89,91,101,98,99,94,46,204,-103.8,-381.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
NOH (4 Yrs),NOH (4 Yrs),NOH (4 Yrs),NOH (4 Yrs),,293,140,7587,.407,.433,.374,.489,.722,.508,.138,.442,89,90,103,99,95,94,43,206,-34.0,-172.3,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,182,43,3392,.397,.416,.363,.461,.746,.484,.141,.351,90,89,104,97,99,93,46,187,-37.2,-100.7,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,123,66,3446,.391,.452,.333,.477,.814,.506,.157,.512,85,92,94,95,107,93,52,231,-51.6,-86.6,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,75,1,1505,.422,.450,.387,.510,.791,.531,.130,.455,94,93,111,103,105,99,47,169,14.3,-3.8,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,50,2,378,.464,.521,.419,.582,.571,.585,.127,.564,102,107,117,116,76,108,45,217,17.8,10.3,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,46,0,432,.471,.618,.306,.543,.688,.558,.154,.471,104,126,87,108,91,103,56,165,8.5,3.8,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,34,14,453,.308,.357,.273,.387,.583,.398,.090,.579,69,75,78,79,78,75,33,256,-26.6,-35.8,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,6,0,26,.545,.500,.571,.727,,.727,.000,.636,119,103,159,146,,134,0,287,5.0,4.1,
