Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,22,IND,NBA,PG,3.0,0.0,13.0,7.8,19.6,0.4,3.9,7.8,0.5,3.9,11.7,0.333,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.9,11.7,19.6,76.0,113.0,
2019-20,23,IND,NBA,PG,4.0,2.0,72.0,8.3,14.5,0.571,2.8,6.2,0.444,5.5,8.3,0.667,0.667,2.1,3.4,0.6,0.7,2.8,3.4,6.9,2.8,0.0,2.8,6.9,21.4,121.0,117.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,25,PHO,NBA,PG,6.0,0.0,20.0,20.6,36.1,0.571,12.9,18.1,0.714,7.7,18.1,0.429,0.75,0.0,2.6,0.0,7.7,0.0,7.7,23.2,7.7,2.6,0.0,2.6,54.2,169.0,105.0,
2022-23,26,ATL,NBA,PG,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.9,0.0,0.0,11.9,0.0,0.0,46.0,129.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,28,HOU,NBA,PG,3.0,0.0,27.0,7.7,19.2,0.4,3.8,9.6,0.4,3.8,9.6,0.4,0.5,3.8,7.7,0.5,1.9,1.9,3.8,5.7,0.0,0.0,1.9,5.7,23.0,114.0,121.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,17.0,2.0,136.0,9.6,18.5,0.52,4.4,8.5,0.522,5.2,10.0,0.519,0.64,1.9,3.7,0.5,1.9,1.9,3.7,8.5,2.6,0.4,2.6,6.3,25.6,127.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,7.0,2.0,85.0,8.2,15.2,0.538,2.9,6.4,0.455,5.3,8.8,0.6,0.635,1.8,2.9,0.6,0.6,2.3,2.9,5.9,2.3,0.0,2.9,7.6,21.1,113.0,116.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,6.0,0.0,20.0,20.6,36.1,0.571,12.9,18.1,0.714,7.7,18.1,0.429,0.75,0.0,2.6,0.0,7.7,0.0,7.7,23.2,7.7,2.6,0.0,2.6,54.2,169.0,105.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,3.0,0.0,27.0,7.7,19.2,0.4,3.8,9.6,0.4,3.8,9.6,0.4,0.5,3.8,7.7,0.5,1.9,1.9,3.8,5.7,0.0,0.0,1.9,5.7,23.0,114.0,121.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.9,0.0,0.0,11.9,0.0,0.0,46.0,129.0,
