Season,Team,Lg,Salary
2018-19,Los Angeles Clippers,NBA,"$3,375,360"
2019-20,Oklahoma City Thunder,NBA,"$3,952,920"
2020-21,Oklahoma City Thunder,NBA,"$4,141,320"
2021-22,Oklahoma City Thunder,NBA,"$5,495,532"
2022-23,Oklahoma City Thunder,NBA,"$30,913,750"
2023-24,Oklahoma City Thunder,NBA,"$33,386,850"
2024-25,Oklahoma City Thunder,NBA,"$35,859,950"
Career,(may be incomplete),,"$117,125,682"
