"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2019-20,20,DEN,NBA,WC1,UTA,W (4-3),2.0,6.5,6.5,1.5,0.0,0.5,0.5,3.0,7.0,0.429,1.0,2.0,0.5,2.0,5.0,0.4,0.5,6.0,6.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,13.0,
2019-20,20,DEN,NBA,WCS,LAC,W (4-3),1.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,
2019-20,20,DEN,NBA,WCF,LAL,L (1-4),1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2020-21,21,DEN,NBA,WC1,POR,W (4-2),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-21,21,DEN,NBA,WCS,PHO,L (0-4),2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,24,PHO,NBA,WC1,MIN,L (0-4),3.0,4.3,0.7,1.3,0.0,0.3,0.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,
3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3-3,10.0,4.0,2.1,1.0,0.2,0.3,0.2,6.0,13.0,0.462,2.0,4.0,0.5,4.0,9.0,0.444,0.538,7.0,8.0,0.875,3.0,7.0,10.0,2.0,3.0,2.0,2.0,3.0,21.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),2-1,6.0,4.7,2.5,1.3,0.0,0.3,0.2,4.0,10.0,0.4,1.0,2.0,0.5,3.0,8.0,0.375,0.45,6.0,6.0,1.0,2.0,6.0,8.0,0.0,2.0,1.0,1.0,3.0,15.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),1-1,3.0,2.7,1.3,0.7,0.7,0.3,0.3,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,1.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
