Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2000-01,19,LAC,NBA,SF,81,21,2133,318,630,.505,1,19,.053,317,611,.519,.506,124,238,.521,127,350,477,99,51,125,147,191,761,0,ROY-4
2001-02,20,LAC,NBA,SF,82,6,2227,309,642,.481,3,19,.158,306,623,.491,.484,158,255,.620,109,344,453,184,71,103,160,184,779,0,
2002-03,21,CLE,NBA,SF,67,62,2008,263,642,.410,0,14,.000,263,628,.419,.410,92,155,.594,113,250,363,176,67,69,178,159,618,0,
2003-04,22,2TM,NBA,SF,79,56,2079,365,753,.485,7,40,.175,358,713,.502,.489,124,193,.642,112,247,359,162,67,61,130,168,861,0,
2003-04,22,CLE,NBA,SF,37,16,888,143,331,.432,5,30,.167,138,301,.458,.440,39,72,.542,48,119,167,80,25,27,56,84,330,0,
2003-04,22,POR,NBA,SF,42,40,1191,222,422,.526,2,10,.200,220,412,.534,.528,85,121,.702,64,128,192,82,42,34,74,84,531,0,
2004-05,23,POR,NBA,SF,63,22,1699,336,697,.482,8,23,.348,328,674,.487,.488,129,215,.600,71,228,299,129,75,78,157,189,809,0,
2005-06,24,POR,NBA,SF,40,23,1286,235,510,.461,2,10,.200,233,500,.466,.463,87,163,.534,24,158,182,73,42,39,99,100,559,0,
2006-07,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2007-08,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2008-09,27,MEM,NBA,SF,34,0,298,48,99,.485,1,6,.167,47,93,.505,.490,23,31,.742,19,38,57,17,11,20,21,32,120,0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,446,190,11730,1874,3973,.472,22,131,.168,1852,3842,.482,.474,737,1250,.590,575,1615,2190,840,384,495,892,1023,4507,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,35,2157,345,730,.472,4,24,.168,341,706,.482,.474,136,230,.590,106,297,403,154,71,91,164,188,829,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,145,85,4176,793,1629,.487,12,43,.279,781,1586,.492,.490,301,499,.603,159,514,673,284,159,151,330,373,1899,0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,163,27,4360,627,1272,.493,4,38,.105,623,1234,.505,.494,282,493,.572,236,694,930,283,122,228,307,375,1540,0,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,104,78,2896,406,973,.417,5,44,.114,401,929,.432,.420,131,227,.577,161,369,530,256,92,96,234,243,948,0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,34,0,298,48,99,.485,1,6,.167,47,93,.505,.490,23,31,.742,19,38,57,17,11,20,21,32,120,0,
