"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2008-09,23,ORL,NBA,SG,21.0,16.0,550.0,0.435,0.5,0.273,0.474,0.885,0.511,0.169,0.286,95.0,103.0,74.0,95.0,115.0,94.0,55.0,128.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,BOS,NBA,SG,4.0,0.0,39.0,0.2,0.333,0.0,0.2,1.0,0.444,0.8,0.4,44.0,69.0,0.0,40.0,133.0,83.0,296.0,164.0,
2013-14,28,MEM,NBA,SG,7.0,7.0,224.0,0.417,0.463,0.316,0.467,0.778,0.515,0.3,0.317,92.0,95.0,88.0,93.0,103.0,95.0,106.0,122.0,
2014-15,29,MEM,NBA,SG,11.0,11.0,367.0,0.55,0.586,0.467,0.62,0.957,0.663,0.23,0.3,123.0,121.0,133.0,125.0,127.0,124.0,84.0,112.0,
2015-16,30,CHO,NBA,SG,7.0,7.0,257.0,0.412,0.405,0.444,0.451,0.933,0.521,0.294,0.176,91.0,82.0,126.0,90.0,123.0,96.0,106.0,62.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,50.0,41.0,1437.0,0.457,0.5,0.346,0.505,0.895,0.553,0.232,0.281,101.0,103.0,97.0,101.0,118.0,102.0,82.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,18.0,18.0,591.0,0.5,0.541,0.408,0.563,0.878,0.607,0.256,0.306,111.0,111.0,116.0,113.0,117.0,113.0,92.0,116.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,21.0,16.0,550.0,0.435,0.5,0.273,0.474,0.885,0.511,0.169,0.286,95.0,103.0,74.0,95.0,115.0,94.0,55.0,128.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,7.0,7.0,257.0,0.412,0.405,0.444,0.451,0.933,0.521,0.294,0.176,91.0,82.0,126.0,90.0,123.0,96.0,106.0,62.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,4.0,0.0,39.0,0.2,0.333,0.0,0.2,1.0,0.444,0.8,0.4,44.0,69.0,0.0,40.0,133.0,83.0,296.0,164.0,
