"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2013-14,21.0,POR,NBA,29:02,3.0,8.0,2.0,3.0,2.0,7.0,2.0,3.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,6.0,8.0,5.0
2014-15,22.0,POR,NBA,36:03,5.0,13.0,3.0,6.0,4.0,9.0,3.0,4.0,2.0,7.0,7.0,4.0,3.0,2.0,2.0,5.0,11.0,8.3
2015-16,23.0,POR,NBA,39:11,8.0,18.0,6.0,10.0,8.0,13.0,6.0,7.0,2.0,6.0,6.0,5.0,3.0,2.0,3.0,6.0,26.0,19.5
2016-17,24.0,POR,NBA,42:34,12.0,15.0,8.0,10.0,7.0,11.0,8.0,8.0,2.0,8.0,8.0,5.0,4.0,2.0,3.0,5.0,30.0,23.1
2017-18,25.0,BRK,NBA,44:24,13.0,24.0,8.0,18.0,7.0,10.0,9.0,11.0,2.0,8.0,8.0,4.0,2.0,3.0,5.0,6.0,41.0,39.5
2018-19,26.0,BRK,NBA,37:25,10.0,16.0,7.0,13.0,4.0,7.0,6.0,9.0,3.0,10.0,10.0,4.0,2.0,1.0,3.0,6.0,27.0,21.3
2019-20,27.0,TOT,NBA,24:43,7.0,10.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,6.0,7.0,4.0,3.0,1.0,2.0,5.0,20.0,17.8
2019-20,27.0,ATL,NBA,24:43,7.0,10.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,6.0,7.0,4.0,3.0,1.0,2.0,5.0,20.0,17.8
2019-20,27.0,MIN,NBA,21:56,3.0,8.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,8.0,4.1
Career,,,,44:24,13.0,24.0,8.0,18.0,8.0,13.0,9.0,11.0,3.0,10.0,10.0,5.0,4.0,3.0,5.0,6.0,41.0,39.5
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,POR,NBA,42:34,12.0,18.0,8.0,10.0,8.0,13.0,8.0,8.0,2.0,8.0,8.0,5.0,4.0,2.0,3.0,6.0,30.0,23.1
2 Seasons,,BRK,NBA,44:24,13.0,24.0,8.0,18.0,7.0,10.0,9.0,11.0,3.0,10.0,10.0,4.0,2.0,3.0,5.0,6.0,41.0,39.5
1 Season,,ATL,NBA,24:43,7.0,10.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,6.0,7.0,4.0,3.0,1.0,2.0,5.0,20.0,17.8
1 Season,,MIN,NBA,21:56,3.0,8.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,8.0,4.1
