Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,23,OKC,NBA,C,5.0,0.0,5.0,0.8,1.8,0.444,0.0,0.0,0.8,1.8,0.444,0.444,0.4,0.8,0.5,1.0,1.6,2.6,0.0,0.0,0.0,0.0,0.6,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,27,LAC,NBA,C,6.0,0.0,12.8,1.7,2.5,0.667,0.0,0.0,1.7,2.5,0.667,0.667,0.5,1.0,0.5,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,9.3,1.3,2.2,0.583,0.0,0.0,1.3,2.2,0.583,0.583,0.5,0.9,0.5,1.2,2.7,3.9,0.3,0.5,0.3,0.2,1.3,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,0.0,12.8,1.7,2.5,0.667,0.0,0.0,1.7,2.5,0.667,0.667,0.5,1.0,0.5,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,0.0,5.0,0.8,1.8,0.444,0.0,0.0,0.8,1.8,0.444,0.444,0.4,0.8,0.5,1.0,1.6,2.6,0.0,0.0,0.0,0.0,0.6,2.0,
