Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,23,OKC,NBA,C,5.0,0.0,25.0,4.0,9.0,0.444,0.0,0.0,4.0,9.0,0.444,0.444,2.0,4.0,0.5,5.0,8.0,13.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,27,LAC,NBA,C,6.0,0.0,77.0,10.0,15.0,0.667,0.0,0.0,10.0,15.0,0.667,0.667,3.0,6.0,0.5,8.0,22.0,30.0,3.0,6.0,3.0,2.0,11.0,23.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,102.0,14.0,24.0,0.583,0.0,0.0,14.0,24.0,0.583,0.583,5.0,10.0,0.5,13.0,30.0,43.0,3.0,6.0,3.0,2.0,14.0,33.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,760.0,104.0,179.0,0.583,0.0,0.0,104.0,179.0,0.583,0.583,37.0,75.0,0.5,97.0,224.0,321.0,22.0,45.0,22.0,15.0,104.0,246.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,0.0,77.0,10.0,15.0,0.667,0.0,0.0,10.0,15.0,0.667,0.667,3.0,6.0,0.5,8.0,22.0,30.0,3.0,6.0,3.0,2.0,11.0,23.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,0.0,25.0,4.0,9.0,0.444,0.0,0.0,4.0,9.0,0.444,0.444,2.0,4.0,0.5,5.0,8.0,13.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,
