Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,24,BOS,NBA,SF,48.0,1.0,522.0,50.0,149.0,0.336,23.0,65.0,0.354,27.0,84.0,0.321,0.413,23.0,39.0,0.59,13.0,58.0,71.0,26.0,15.0,10.0,34.0,45.0,146.0,0.0,
2018-19,25,OKC,NBA,SF,61.0,1.0,694.0,91.0,215.0,0.423,32.0,100.0,0.32,59.0,115.0,0.513,0.498,27.0,36.0,0.75,14.0,102.0,116.0,20.0,20.0,12.0,26.0,68.0,241.0,0.0,
2019-20,26,OKC,NBA,SF,55.0,6.0,867.0,123.0,263.0,0.468,48.0,128.0,0.375,75.0,135.0,0.556,0.559,51.0,66.0,0.773,14.0,86.0,100.0,38.0,23.0,20.0,43.0,78.0,345.0,0.0,
2020-21,27,PHO,NBA,SF,24.0,0.0,355.0,57.0,116.0,0.491,18.0,43.0,0.419,39.0,73.0,0.534,0.569,28.0,37.0,0.757,7.0,55.0,62.0,19.0,10.0,9.0,19.0,34.0,160.0,0.0,
2021-22,28,PHO,NBA,SF,14.0,0.0,145.0,12.0,35.0,0.343,4.0,14.0,0.286,8.0,21.0,0.381,0.4,6.0,10.0,0.6,4.0,23.0,27.0,7.0,8.0,4.0,11.0,20.0,34.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,202.0,8.0,2583.0,333.0,778.0,0.428,125.0,350.0,0.357,208.0,428.0,0.486,0.508,135.0,188.0,0.718,52.0,324.0,376.0,110.0,76.0,55.0,133.0,245.0,926.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,3.0,1049.0,135.0,316.0,0.428,51.0,142.0,0.357,84.0,174.0,0.486,0.508,55.0,76.0,0.718,21.0,132.0,153.0,45.0,31.0,22.0,54.0,99.0,376.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,116.0,7.0,1561.0,214.0,478.0,0.448,80.0,228.0,0.351,134.0,250.0,0.536,0.531,78.0,102.0,0.765,28.0,188.0,216.0,58.0,43.0,32.0,69.0,146.0,586.0,0.0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,38.0,0.0,500.0,69.0,151.0,0.457,22.0,57.0,0.386,47.0,94.0,0.5,0.53,34.0,47.0,0.723,11.0,78.0,89.0,26.0,18.0,13.0,30.0,54.0,194.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,48.0,1.0,522.0,50.0,149.0,0.336,23.0,65.0,0.354,27.0,84.0,0.321,0.413,23.0,39.0,0.59,13.0,58.0,71.0,26.0,15.0,10.0,34.0,45.0,146.0,0.0,
