Season,Team,Lg,Salary
2019-20,Cleveland Cavaliers,NBA,"$1,290,960"
2020-21,Houston Rockets,NBA,"$1,717,981"
2021-22,Houston Rockets,NBA,"$1,782,621"
2022-23,Houston Rockets,NBA,"$3,217,631"
2023-24,Oklahoma City Thunder,NBA,"$15,860,000"
2024-25,Milwaukee Bucks,NBA,"$2,366,937"
2024-25,Oklahoma City Thunder,NBA,"$1,000,000"
Career,(may be incomplete),,"$27,236,130"
