"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2014-15,21,SAC,NBA,SG,73,1,1127,.365,.408,.322,.446,.859,.492,.216,.503,81,84,92,90,115,92,79,188,-29.6,-27.3,
2015-16,22,PHI,NBA,SG,73,35,1809,.385,.473,.326,.483,.771,.517,.217,.596,85,96,92,96,102,95,78,209,-21.7,-29.1,
2016-17,23,PHI,NBA,SG,80,27,2188,.396,.433,.368,.500,.813,.540,.237,.566,87,86,103,97,105,98,87,179,-17.4,-17.3,
2017-18,24,2TM,NBA,SG,41,0,523,.390,.370,.400,.519,.724,.543,.188,.649,85,73,111,100,94,98,75,193,-0.6,-4.5,
2017-18,24,PHI,NBA,SG,6,0,45,.250,.333,.000,.250,1.000,.410,.500,.250,54,65,0,48,130,74,199,74,-2.2,-1.4,
2017-18,24,BRK,NBA,SG,35,0,478,.393,.373,.404,.527,.704,.547,.180,.660,85,73,112,101,92,98,71,196,1.6,-3.1,
2018-19,25,2TM,NBA,SG,68,0,1015,.402,.440,.372,.506,.891,.545,.189,.556,87,85,105,97,116,97,73,155,-12.4,-10.8,
2018-19,25,POR,NBA,SG,44,0,673,.419,.510,.344,.513,.889,.545,.157,.546,91,98,97,98,116,97,61,152,-5.1,-7.0,
2018-19,25,CLE,NBA,SG,24,0,342,.367,.283,.429,.491,.893,.544,.257,.578,80,54,121,94,117,97,99,161,-7.3,-3.8,
2019-20,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2020-21,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2021-22,28,2TM,NBA,SG,8,0,39,.357,.250,.400,.500,.667,.541,.429,.714,77,47,113,94,86,96,173,179,-0.9,-0.8,
2021-22,28,MIA,NBA,SG,2,0,24,.375,.250,.500,.500,.750,.564,.500,.500,81,47,141,94,97,100,201,125,-0.5,0.0,
2021-22,28,BOS,NBA,SG,6,0,15,.333,,.333,.500,.500,.509,.333,1.000,72,,94,94,65,90,134,250,-0.4,-0.8,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,343,63,6701,.389,.435,.354,.490,.812,.527,.218,.571,85,87,99,96,106,96,81,186,-82.6,-89.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),,159,62,4042,.391,.450,.347,.491,.796,.529,.228,.579,86,90,98,97,104,97,84,193,-41.3,-47.8,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,73,1,1127,.365,.408,.322,.446,.859,.492,.216,.503,81,84,92,90,115,92,79,188,-29.6,-27.3,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,44,0,673,.419,.510,.344,.513,.889,.545,.157,.546,91,98,97,98,116,97,61,152,-5.1,-7.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,35,0,478,.393,.373,.404,.527,.704,.547,.180,.660,85,73,112,101,92,98,71,196,1.6,-3.1,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,24,0,342,.367,.283,.429,.491,.893,.544,.257,.578,80,54,121,94,117,97,99,161,-7.3,-3.8,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,6,0,15,.333,,.333,.500,.500,.509,.333,1.000,72,,94,94,65,90,134,250,-0.4,-0.8,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,2,0,24,.375,.250,.500,.500,.750,.564,.500,.500,81,47,141,94,97,100,201,125,-0.5,0.0,
