Highlight,Unnamed: 1,In Stathead
"Career high, Points",15.0,View full stats from top 20 games
"Career high, Rebounds",10.0,View full stats from top 20 games
"Career high, Assists",2.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Blocks",8.0,View full stats from top 20 games
"Career high, Game Score",16.6,View full stats from top 20 games
