"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2001-02,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2002-03,23,MIA,NBA,SF,35,0,487,0,27,64,9,0,-1.6,4.6,9,7,13,4,35,66,6,21,
2003-04,24,GSW,NBA,SF,10,0,63,0,5,61,34,0,21.4,22.5,1,1,1,0,6,5,2,3,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,45,0,550,0,25,63,12,0,1.0,6.7,10,8,14,4,41,71,8,24,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1002,0,25,63,12,0,1.0,6.7,18,15,26,7,75,129,15,44,
,,,,,,,,,,,,,,,,,,,,,,,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,35,0,487,0,27,64,9,0,-1.6,4.6,9,7,13,4,35,66,6,21,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,10,0,63,0,5,61,34,0,21.4,22.5,1,1,1,0,6,5,2,3,
