"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2016-17,19,PHO,NBA,PF,43.0,0.0,574.0,0.0,0.0,0.0,69.0,31.0,-2.5,4.0,12.0,9.0,44.0,4.0,6.0,2.0,49.0,2.0,2.0,
2017-18,20,PHO,NBA,PF,82.0,37.0,2069.0,0.0,0.0,0.0,66.0,34.0,-11.3,-3.5,64.0,21.0,109.0,8.0,21.0,9.0,298.0,5.0,24.0,
2018-19,21,PHO,NBA,PF,46.0,27.0,826.0,0.0,0.0,0.0,57.0,43.0,-9.5,-0.6,18.0,9.0,65.0,5.0,28.0,2.0,138.0,10.0,4.0,
2019-20,22,2TM,NBA,PF,16.0,3.0,286.0,0.0,0.0,0.0,8.0,92.0,0.0,2.8,12.0,2.0,29.0,4.0,8.0,1.0,64.0,2.0,8.0,
2019-20,22,MIL,NBA,C,7.0,0.0,91.0,0.0,0.0,0.0,5.0,95.0,23.8,14.2,4.0,1.0,13.0,0.0,2.0,0.0,21.0,1.0,4.0,
2019-20,22,GSW,NBA,PF,9.0,3.0,195.0,0.0,0.0,0.0,9.0,91.0,-11.2,-2.5,8.0,1.0,16.0,4.0,6.0,1.0,43.0,1.0,4.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,187.0,67.0,3755.0,0.0,0.0,0.0,60.0,40.0,-8.7,-1.2,106.0,41.0,247.0,21.0,63.0,14.0,549.0,19.0,38.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,29.0,1647.0,0.0,0.0,0.0,60.0,40.0,-8.7,-1.2,46.0,18.0,108.0,9.0,28.0,6.0,241.0,8.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,171.0,64.0,3469.0,0.0,0.0,0.0,65.0,35.0,-9.4,-1.5,94.0,39.0,218.0,17.0,55.0,13.0,485.0,17.0,30.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,9.0,3.0,195.0,0.0,0.0,0.0,9.0,91.0,-11.2,-2.5,8.0,1.0,16.0,4.0,6.0,1.0,43.0,1.0,4.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,0.0,91.0,0.0,0.0,0.0,5.0,95.0,23.8,14.2,4.0,1.0,13.0,0.0,2.0,0.0,21.0,1.0,4.0,
