Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2014-15,23,CLE,NBA,SG,6.0,0.0,16.0,6.6,19.8,0.333,3.3,9.9,0.333,3.3,9.9,0.333,0.417,9.9,13.2,0.75,0.0,3.3,3.3,3.3,0.0,0.0,3.3,3.3,26.5,103.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,27,BRK,NBA,SG,5.0,5.0,149.0,5.0,13.3,0.372,1.2,6.5,0.19,3.7,6.8,0.545,0.419,2.5,2.5,1.0,1.9,4.6,6.5,0.9,0.9,0.0,2.8,3.7,13.6,89.0,120.0,
2019-20,28,BRK,NBA,SF,2.0,2.0,72.0,7.7,14.8,0.522,4.5,7.7,0.583,3.2,7.1,0.455,0.674,1.3,2.6,0.5,1.3,11.6,12.9,1.3,0.6,0.0,1.9,5.8,21.3,112.0,122.0,
2020-21,29,BRK,NBA,SF,12.0,12.0,434.0,5.6,14.2,0.398,3.8,9.4,0.402,1.8,4.7,0.39,0.533,0.3,0.5,0.75,0.6,4.4,5.0,2.2,0.5,0.2,1.0,3.9,15.4,107.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,31,BRK,NBA,SF,4.0,0.0,44.0,2.4,15.8,0.154,1.2,14.6,0.083,1.2,1.2,1.0,0.192,2.4,2.4,1.0,0.0,6.1,6.1,0.0,2.4,0.0,3.6,6.1,8.5,43.0,114.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,29.0,19.0,715.0,5.6,14.3,0.389,3.2,8.9,0.354,2.4,5.3,0.449,0.5,1.2,1.5,0.818,0.9,5.3,6.2,1.7,0.7,0.1,1.7,4.2,15.5,98.0,117.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (4 Yrs),BRK (4 Yrs),BRK (4 Yrs),BRK (4 Yrs),,23.0,19.0,699.0,5.5,14.1,0.391,3.1,8.9,0.354,2.4,5.2,0.453,0.502,1.0,1.3,0.833,0.9,5.3,6.2,1.7,0.7,0.1,1.7,4.2,15.3,98.0,117.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,6.0,0.0,16.0,6.6,19.8,0.333,3.3,9.9,0.333,3.3,9.9,0.333,0.417,9.9,13.2,0.75,0.0,3.3,3.3,3.3,0.0,0.0,3.3,3.3,26.5,103.0,111.0,
