"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,21.0,NJN,NBA,42:18,7.0,11.0,0.0,0.0,7.0,11.0,8.0,10.0,6.0,8.0,12.0,3.0,3.0,8.0,5.0,6.0,22.0,19.1
2008-09,22.0,NJN,NBA,21:55,3.0,5.0,0.0,0.0,3.0,5.0,3.0,5.0,3.0,5.0,6.0,2.0,1.0,4.0,3.0,6.0,9.0,7.1
2009-10,23.0,NJN,NBA,24:23,6.0,7.0,0.0,1.0,6.0,7.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,6.0,12.0,10.0
2011-12,25.0,TOT,NBA,19:36,4.0,5.0,0.0,0.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,2.0,2.0,2.0,3.0,5.0,12.0,9.2
2011-12,25.0,DAL,NBA,19:20,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,12.0,8.8
2011-12,25.0,BOS,NBA,19:36,1.0,5.0,0.0,0.0,1.0,5.0,4.0,4.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,6.0,9.2
Career,,,,42:18,7.0,11.0,0.0,1.0,7.0,11.0,8.0,10.0,6.0,8.0,12.0,3.0,3.0,8.0,5.0,6.0,22.0,19.1
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,NJN,NBA,42:18,7.0,11.0,0.0,1.0,7.0,11.0,8.0,10.0,6.0,8.0,12.0,3.0,3.0,8.0,5.0,6.0,22.0,19.1
1 Season,,DAL,NBA,19:20,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,12.0,8.8
1 Season,,BOS,NBA,19:36,1.0,5.0,0.0,0.0,1.0,5.0,4.0,4.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,6.0,9.2
