Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,22,MIL,NBA,SG,5,0,60,3.0,6.6,0.455,1.2,3.6,0.333,1.8,3.0,0.6,0.545,0.0,0.0,3.0,3.6,6.6,6.0,3.0,0.6,1.8,6.0,7.2,
2024-25,23,MIL,NBA,SG,2,0,5,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7,0,65,2.8,6.6,0.417,1.1,3.9,0.286,1.7,2.8,0.6,0.5,0.0,0.0,2.8,3.3,6.1,5.5,2.8,0.6,1.7,5.5,6.6,
