0
2013-14 NBA 0.184 (14)
2014-15 NBA 0.034 (21)
2015-16 NBA 0.336 (10)
2016-17 NBA 0.024 (25)
2017-18 NBA 0.864 (4)
2018-19 NBA 0.612 (8)
2019-20 NBA 0.568 (8)
2020-21 NBA 0.744 (5)
2022-23 NBA 0.274 (13)
