Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,21,MIL,NBA,PF,82.0,77.0,2348.0,323.0,606.0,0.533,0.0,3.0,0.0,323.0,603.0,0.536,0.533,122.0,194.0,0.629,189.0,384.0,573.0,192.0,49.0,68.0,125.0,259.0,768.0,0.0,ROY-3
2006-07,22,MIL,NBA,C,66.0,66.0,2258.0,348.0,629.0,0.553,1.0,5.0,0.2,347.0,624.0,0.556,0.554,112.0,194.0,0.577,168.0,416.0,584.0,198.0,49.0,35.0,150.0,216.0,809.0,0.0,
2007-08,23,MIL,NBA,C,78.0,78.0,2720.0,465.0,910.0,0.511,0.0,7.0,0.0,465.0,903.0,0.515,0.511,189.0,322.0,0.587,245.0,518.0,763.0,199.0,64.0,135.0,172.0,254.0,1119.0,0.0,
2008-09,24,MIL,NBA,C,36.0,33.0,1124.0,183.0,317.0,0.577,0.0,0.0,,183.0,317.0,0.577,0.577,56.0,98.0,0.571,117.0,252.0,369.0,72.0,23.0,37.0,86.0,130.0,422.0,0.0,
2009-10,25,MIL,NBA,C,69.0,69.0,2229.0,473.0,910.0,0.52,0.0,2.0,0.0,473.0,908.0,0.521,0.52,149.0,237.0,0.629,208.0,493.0,701.0,127.0,39.0,175.0,131.0,222.0,1095.0,0.0,"DPOY-7,NBA3"
2010-11,26,MIL,NBA,C,65.0,65.0,2297.0,367.0,742.0,0.495,0.0,4.0,0.0,367.0,738.0,0.497,0.495,96.0,217.0,0.442,199.0,521.0,720.0,131.0,47.0,168.0,125.0,217.0,830.0,0.0,DPOY-6
2011-12,27,MIL,NBA,C,12.0,12.0,364.0,61.0,136.0,0.449,0.0,1.0,0.0,61.0,135.0,0.452,0.449,14.0,23.0,0.609,22.0,78.0,100.0,31.0,12.0,24.0,24.0,36.0,136.0,0.0,
2012-13,28,GSW,NBA,C,32.0,32.0,786.0,83.0,184.0,0.451,1.0,1.0,1.0,82.0,183.0,0.448,0.454,19.0,38.0,0.5,68.0,177.0,245.0,67.0,20.0,55.0,35.0,85.0,186.0,0.0,
2013-14,29,GSW,NBA,C,67.0,67.0,1769.0,235.0,375.0,0.627,0.0,0.0,,235.0,375.0,0.627,0.627,22.0,64.0,0.344,182.0,489.0,671.0,112.0,47.0,121.0,97.0,210.0,492.0,0.0,DPOY-10
2014-15,30,GSW,NBA,C,67.0,65.0,1583.0,200.0,355.0,0.563,0.0,0.0,,200.0,355.0,0.563,0.563,22.0,42.0,0.524,141.0,402.0,543.0,180.0,39.0,113.0,106.0,188.0,422.0,0.0,"DPOY-6,DEF2"
2015-16,31,GSW,NBA,C,70.0,66.0,1451.0,175.0,279.0,0.627,1.0,1.0,1.0,174.0,278.0,0.626,0.629,24.0,50.0,0.48,121.0,371.0,492.0,162.0,33.0,114.0,83.0,221.0,375.0,0.0,
2016-17,32,2TM,NBA,C,27.0,21.0,583.0,38.0,81.0,0.469,0.0,1.0,0.0,38.0,80.0,0.475,0.469,3.0,11.0,0.273,56.0,162.0,218.0,49.0,13.0,25.0,43.0,86.0,79.0,0.0,
2016-17,32,DAL,NBA,C,26.0,21.0,582.0,38.0,81.0,0.469,0.0,1.0,0.0,38.0,80.0,0.475,0.469,3.0,11.0,0.273,56.0,162.0,218.0,49.0,13.0,25.0,43.0,84.0,79.0,0.0,
2016-17,32,CLE,NBA,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
2017-18,33,LAL,NBA,C,24.0,5.0,216.0,17.0,25.0,0.68,0.0,0.0,,17.0,25.0,0.68,0.68,2.0,2.0,1.0,26.0,52.0,78.0,15.0,4.0,13.0,19.0,40.0,36.0,0.0,
2018-19,34,GSW,NBA,C,11.0,5.0,134.0,18.0,36.0,0.5,0.0,0.0,,18.0,36.0,0.5,0.5,3.0,3.0,1.0,12.0,43.0,55.0,11.0,3.0,8.0,8.0,22.0,39.0,0.0,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,706.0,661.0,19862.0,2986.0,5585.0,0.535,3.0,25.0,0.12,2983.0,5560.0,0.537,0.535,833.0,1495.0,0.557,1754.0,4358.0,6112.0,1546.0,442.0,1091.0,1204.0,2186.0,6808.0,0.0,
