"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2017-18,20.0,TOR,NBA,34:51,7.0,10.0,6.0,8.0,4.0,5.0,6.0,6.0,4.0,6.0,8.0,3.0,3.0,2.0,3.0,4.0,21.0,18.3
2018-19,21.0,TOR,NBA,35:43,9.0,14.0,4.0,8.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,3.0,3.0,2.0,3.0,5.0,22.0,16.3
2019-20,22.0,TOR,NBA,42:32,12.0,16.0,5.0,7.0,9.0,10.0,5.0,7.0,5.0,11.0,12.0,5.0,7.0,4.0,5.0,6.0,32.0,35.6
2020-21,23.0,TOR,NBA,40:52,9.0,21.0,6.0,11.0,9.0,13.0,8.0,10.0,4.0,8.0,11.0,6.0,5.0,3.0,7.0,6.0,30.0,25.6
2021-22,24.0,TOR,NBA,55:49,13.0,27.0,6.0,13.0,9.0,15.0,7.0,8.0,5.0,10.0,14.0,6.0,5.0,2.0,5.0,6.0,36.0,25.5
2022-23,25.0,TOR,NBA,46:26,13.0,24.0,6.0,11.0,12.0,18.0,8.0,9.0,4.0,9.0,10.0,5.0,6.0,3.0,5.0,6.0,32.0,29.5
2023-24,26.0,TOT,NBA,43:44,11.0,20.0,7.0,13.0,8.0,12.0,5.0,6.0,5.0,7.0,9.0,6.0,6.0,4.0,6.0,6.0,29.0,23.0
2023-24,26.0,TOR,NBA,39:57,11.0,20.0,7.0,13.0,8.0,10.0,5.0,6.0,5.0,7.0,8.0,6.0,3.0,3.0,4.0,5.0,29.0,23.0
2023-24,26.0,NYK,NBA,43:44,10.0,18.0,4.0,9.0,7.0,12.0,4.0,5.0,3.0,7.0,9.0,4.0,6.0,4.0,6.0,6.0,26.0,22.1
2024-25,27.0,NYK,NBA,44:30,16.0,24.0,7.0,12.0,12.0,18.0,11.0,13.0,7.0,9.0,10.0,8.0,6.0,4.0,6.0,6.0,40.0,33.9
2025-26,28.0,NYK,NBA,37:30,10.0,17.0,5.0,12.0,7.0,12.0,3.0,4.0,5.0,12.0,14.0,5.0,5.0,2.0,4.0,5.0,26.0,23.5
Career,,,,55:49,16.0,27.0,7.0,13.0,12.0,18.0,11.0,13.0,7.0,12.0,14.0,8.0,7.0,4.0,7.0,6.0,40.0,35.6
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,TOR,NBA,55:49,13.0,27.0,7.0,13.0,12.0,18.0,8.0,10.0,5.0,11.0,14.0,6.0,7.0,4.0,7.0,6.0,36.0,35.6
3 Seasons,,NYK,NBA,44:30,16.0,24.0,7.0,12.0,12.0,18.0,11.0,13.0,7.0,12.0,14.0,8.0,6.0,4.0,6.0,6.0,40.0,33.9
