Season,Team,Lg,Salary
2001-02,Indiana Pacers,NBA,"$332,817"
2002-03,Indiana Pacers,NBA,"$512,435"
2003-04,Indiana Pacers,NBA,"$638,679"
2004-05,New York Knicks,NBA,"$720,046"
Career,(may be incomplete),,"$2,203,977"
