Highlight,Unnamed: 1,In Stathead
"Career high, Points",27.0,View full stats from top 20 games
"Career high, Rebounds",13.0,View full stats from top 20 games
"Career high, Assists",14.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",22.4,View full stats from top 20 games
Triple-Doubles,1.0,View all
