Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,23,CHI,NBA,SG,57,0,976,3.8,10.6,.354,2.7,7.7,.351,1.1,3.0,.363,.481,0.5,0.7,.778,0.4,5.2,5.6,2.3,1.1,0.3,1.8,3.2,10.7,
2017-18,24,CHI,NBA,SG,77,37,2095,5.2,12.4,.417,2.5,6.4,.386,2.7,6.0,.450,.517,0.7,0.9,.745,0.8,5.9,6.8,4.2,1.1,0.2,1.7,3.2,13.5,
2018-19,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2019-20,26,CHI,NBA,SF,36,5,488,7.2,17.5,.409,3.4,10.1,.336,3.8,7.4,.510,.506,0.4,0.6,.750,0.7,4.8,5.5,3.2,1.9,0.4,1.9,3.8,18.1,
2020-21,27,CHI,NBA,SG,62,3,1036,5.4,14.5,.373,2.8,8.4,.331,2.6,6.0,.431,.469,0.6,0.6,.941,0.8,6.0,6.8,3.6,1.0,0.2,1.5,2.4,14.1,
2021-22,28,2TM,NBA,SG,24,0,222,4.1,10.7,.379,3.1,7.6,.404,1.0,3.1,.316,.523,0.0,0.0,,1.5,5.4,6.8,1.8,1.3,0.0,1.9,3.2,11.2,
2021-22,28,CLE,NBA,SG,22,0,204,4.1,10.9,.371,3.2,7.8,.409,0.9,3.2,.278,.516,0.0,0.0,,1.6,5.1,6.7,1.9,1.2,0.0,1.8,3.0,11.3,
2021-22,28,UTA,NBA,SG,2,0,18,4.0,8.0,.500,2.0,6.0,.333,2.0,2.0,1.000,.625,0.0,0.0,,0.0,8.0,8.0,0.0,2.0,0.0,4.0,6.0,10.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,256,45,4817,5.1,12.9,.394,2.7,7.5,.360,2.4,5.4,.441,.498,0.6,0.7,.787,0.8,5.6,6.4,3.5,1.2,0.2,1.7,3.1,13.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),,232,45,4595,5.1,13.0,.394,2.7,7.5,.357,2.5,5.5,.444,.497,0.6,0.7,.787,0.7,5.7,6.4,3.6,1.2,0.2,1.7,3.1,13.5,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,22,0,204,4.1,10.9,.371,3.2,7.8,.409,0.9,3.2,.278,.516,0.0,0.0,,1.6,5.1,6.7,1.9,1.2,0.0,1.8,3.0,11.3,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,2,0,18,4.0,8.0,.500,2.0,6.0,.333,2.0,2.0,1.000,.625,0.0,0.0,,0.0,8.0,8.0,0.0,2.0,0.0,4.0,6.0,10.0,
