Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2025-26,22,UTA,NBA,PG,16,0,254,5.4,14.1,0.382,2.0,7.4,0.275,3.3,6.7,0.5,0.454,3.2,3.2,1.0,1.1,5.4,6.5,10.0,1.7,0.7,4.1,5.2,16.0,107,122,
1 Yr,1 Yr,1 Yr,1 Yr,,16,0,254,5.4,14.1,0.382,2.0,7.4,0.275,3.3,6.7,0.5,0.454,3.2,3.2,1.0,1.1,5.4,6.5,10.0,1.7,0.7,4.1,5.2,16.0,107,122,
