0
2008-09 NBA 5.7 (10th)
2010-11 NBA 6.0 (8th)
2011-12 NBA 5.1 (13th)
2014-15 NBA 6.1 (6th)
2015-16 NBA 6.6 (4th)
2016-17 NBA 7.3 (7th)
2017-18 NBA 6.0 (8th)
2018-19 NBA 7.7 (3rd)
2019-20 NBA 5.6 (13th)
Career 5.4 (66th)
Career NBA 5.4 (61st)
