"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,21,PHI,NBA,PG,6.0,0.0,135.0,0.4,0.431,0.222,0.417,0.733,0.492,0.5,0.15,87.0,89.0,61.0,84.0,97.0,91.0,163.0,68.0,
2008-09,22,PHI,NBA,SG,6.0,0.0,149.0,0.412,0.429,0.375,0.471,0.667,0.503,0.294,0.314,90.0,88.0,102.0,94.0,86.0,92.0,96.0,140.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,24,PHI,NBA,SG,5.0,0.0,130.0,0.327,0.344,0.3,0.385,0.737,0.447,0.365,0.385,71.0,71.0,84.0,77.0,97.0,83.0,122.0,173.0,
2011-12,25,PHI,NBA,PG,13.0,0.0,358.0,0.352,0.447,0.167,0.38,0.788,0.452,0.366,0.338,79.0,94.0,48.0,78.0,105.0,86.0,133.0,150.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,27,ATL,NBA,PG,7.0,0.0,133.0,0.38,0.412,0.313,0.43,0.938,0.508,0.32,0.32,84.0,84.0,87.0,86.0,124.0,94.0,113.0,123.0,
2014-15,28,TOR,NBA,SG,4.0,0.0,102.0,0.314,0.4,0.19,0.353,0.833,0.433,0.353,0.412,70.0,82.0,54.0,71.0,111.0,81.0,129.0,154.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,30,HOU,NBA,SG,11.0,0.0,272.0,0.424,0.481,0.308,0.475,0.897,0.528,0.246,0.331,93.0,96.0,86.0,92.0,116.0,96.0,91.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,32,LAC,NBA,SG,6.0,0.0,176.0,0.433,0.453,0.333,0.462,0.829,0.533,0.394,0.173,94.0,87.0,94.0,88.0,108.0,95.0,152.0,48.0,
2019-20,33,LAC,NBA,PG,13.0,0.0,341.0,0.425,0.526,0.235,0.466,0.811,0.511,0.253,0.349,92.0,100.0,66.0,88.0,105.0,91.0,97.0,91.0,
2020-21,34,ATL,NBA,PG,18.0,2.0,277.0,0.455,0.463,0.433,0.514,0.963,0.57,0.245,0.273,98.0,87.0,118.0,95.0,124.0,100.0,99.0,70.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,89.0,2.0,2073.0,0.4,0.455,0.276,0.442,0.82,0.503,0.321,0.303,88.0,90.0,77.0,86.0,107.0,91.0,117.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,
PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),,30.0,0.0,772.0,0.367,0.425,0.237,0.403,0.75,0.468,0.38,0.305,81.0,88.0,66.0,82.0,99.0,87.0,131.0,136.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,25.0,2.0,410.0,0.431,0.447,0.391,0.488,0.953,0.551,0.269,0.288,94.0,86.0,107.0,92.0,124.0,98.0,104.0,86.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,19.0,0.0,517.0,0.428,0.492,0.261,0.464,0.821,0.521,0.312,0.276,93.0,94.0,73.0,88.0,107.0,93.0,120.0,73.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,11.0,0.0,272.0,0.424,0.481,0.308,0.475,0.897,0.528,0.246,0.331,93.0,96.0,86.0,92.0,116.0,96.0,91.0,105.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,4.0,0.0,102.0,0.314,0.4,0.19,0.353,0.833,0.433,0.353,0.412,70.0,82.0,54.0,71.0,111.0,81.0,129.0,154.0,
