Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,22,BOS,NBA,PF,36,0,298,54,121,0.446,0,0,54,121,0.446,0.446,6,9,0.667,20,38,58,6,5,14,14,25,114,0,
1 Yr,1 Yr,1 Yr,1 Yr,,36,0,298,54,121,0.446,0,0,54,121,0.446,0.446,6,9,0.667,20,38,58,6,5,14,14,25,114,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,679,123,276,0.446,0,0,123,276,0.446,0.446,14,21,0.667,46,87,132,14,11,32,32,57,260,0,
