"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,21.0,SEA,NBA,49:28,14.0,25.0,2.0,6.0,12.0,22.0,11.0,14.0,8.0,10.0,14.0,6.0,3.0,3.0,6.0,5.0,35.0,26.3
2008-09,22.0,OKC,NBA,48:01,14.0,23.0,5.0,7.0,12.0,19.0,9.0,11.0,7.0,11.0,15.0,6.0,3.0,3.0,7.0,6.0,33.0,25.3
2009-10,23.0,OKC,NBA,46:39,11.0,19.0,4.0,10.0,8.0,14.0,10.0,11.0,7.0,11.0,14.0,5.0,4.0,3.0,6.0,6.0,27.0,25.3
2010-11,24.0,TOT,NBA,53:37,12.0,21.0,4.0,8.0,9.0,20.0,9.0,9.0,5.0,11.0,15.0,7.0,4.0,3.0,4.0,6.0,37.0,30.6
2010-11,24.0,OKC,NBA,53:37,12.0,21.0,4.0,8.0,9.0,18.0,9.0,9.0,5.0,10.0,14.0,7.0,4.0,2.0,4.0,6.0,37.0,30.6
2010-11,24.0,BOS,NBA,47:03,8.0,20.0,2.0,4.0,8.0,20.0,6.0,8.0,4.0,11.0,15.0,4.0,2.0,3.0,3.0,6.0,21.0,17.5
2012-13,26.0,BOS,NBA,45:03,14.0,21.0,5.0,7.0,10.0,16.0,10.0,13.0,4.0,9.0,10.0,6.0,4.0,5.0,5.0,5.0,43.0,38.6
2013-14,27.0,BOS,NBA,45:44,14.0,26.0,8.0,16.0,10.0,17.0,13.0,18.0,4.0,10.0,11.0,6.0,3.0,2.0,6.0,6.0,39.0,30.9
2014-15,28.0,TOT,NBA,40:52,14.0,28.0,6.0,12.0,10.0,16.0,11.0,11.0,4.0,9.0,10.0,5.0,4.0,3.0,7.0,6.0,35.0,26.3
2014-15,28.0,BOS,NBA,39:10,14.0,28.0,6.0,12.0,10.0,16.0,11.0,11.0,4.0,9.0,10.0,5.0,4.0,3.0,7.0,6.0,35.0,26.3
2014-15,28.0,MEM,NBA,40:52,8.0,18.0,5.0,7.0,8.0,15.0,10.0,10.0,4.0,9.0,9.0,4.0,2.0,2.0,4.0,5.0,23.0,18.6
2015-16,29.0,TOT,NBA,44:59,11.0,21.0,4.0,7.0,9.0,14.0,10.0,10.0,3.0,10.0,12.0,5.0,4.0,3.0,4.0,5.0,30.0,25.2
2015-16,29.0,MEM,NBA,44:40,11.0,20.0,3.0,7.0,9.0,14.0,10.0,10.0,3.0,10.0,12.0,5.0,3.0,2.0,4.0,5.0,30.0,25.2
2015-16,29.0,LAC,NBA,44:59,10.0,21.0,4.0,7.0,7.0,14.0,6.0,9.0,3.0,6.0,7.0,5.0,4.0,3.0,3.0,5.0,23.0,20.4
2016-17,30.0,ORL,NBA,34:40,7.0,14.0,4.0,6.0,5.0,10.0,7.0,8.0,3.0,9.0,10.0,4.0,3.0,2.0,4.0,4.0,20.0,16.4
2017-18,31.0,CLE,NBA,42:46,11.0,16.0,5.0,6.0,9.0,12.0,10.0,12.0,4.0,8.0,10.0,5.0,3.0,3.0,3.0,5.0,33.0,28.6
2018-19,32.0,WAS,NBA,48:58,9.0,19.0,6.0,9.0,7.0,11.0,10.0,10.0,6.0,8.0,13.0,7.0,3.0,3.0,5.0,5.0,26.0,22.0
2019-20,33.0,TOT,NBA,31:13,10.0,15.0,5.0,10.0,10.0,12.0,8.0,8.0,5.0,6.0,8.0,4.0,3.0,2.0,3.0,5.0,22.0,20.4
