Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,23,CHO,NBA,PG,7,0,27,10.7,16.0,0.667,2.7,5.3,0.5,8.0,10.7,0.75,0.75,0.0,0.0,0.0,1.3,1.3,4.0,1.3,0.0,1.3,0.0,24.0,
1 Yr,1 Yr,1 Yr,1 Yr,,7,0,27,10.7,16.0,0.667,2.7,5.3,0.5,8.0,10.7,0.75,0.75,0.0,0.0,0.0,1.3,1.3,4.0,1.3,0.0,1.3,0.0,24.0,
