Season,Team,Lg,Salary
2019-20,Golden State Warriors,NBA,"$898,310"
2020-21,Golden State Warriors,NBA,"$1,517,981"
2021-22,Utah Jazz,NBA,"$1,782,621"
2022-23,Minnesota Timberwolves,NBA,(TW)
Career,(may be incomplete),,"$4,198,912"
