"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2005-06,23,CLE,NBA,C,13.0,0.0,238.0,0.62,0.62,,0.62,0.703,0.664,0.74,0.0,137.0,130.0,,127.0,94.0,124.0,222.0,0.0,
2006-07,24,CLE,NBA,C,20.0,0.0,447.0,0.511,0.535,0.0,0.511,0.563,0.535,0.533,0.044,112.0,110.0,0.0,103.0,75.0,99.0,163.0,21.0,
2007-08,25,CLE,NBA,C,13.0,0.0,240.0,0.407,0.407,,0.407,0.429,0.419,0.389,0.0,89.0,84.0,,82.0,57.0,78.0,127.0,0.0,
2008-09,26,CLE,NBA,PF,14.0,14.0,420.0,0.5,0.5,,0.5,0.682,0.529,0.268,0.0,109.0,103.0,,100.0,88.0,97.0,88.0,0.0,
2009-10,27,CLE,NBA,PF,11.0,0.0,255.0,0.417,0.426,0.0,0.417,0.742,0.511,0.646,0.021,90.0,87.0,0.0,83.0,98.0,94.0,215.0,9.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,33,GSW,NBA,C,17.0,0.0,93.0,0.357,0.357,,0.357,0.526,0.447,1.357,0.0,79.0,73.0,,71.0,70.0,83.0,491.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,88.0,14.0,1693.0,0.488,0.495,0.0,0.488,0.618,0.528,0.527,0.015,107.0,102.0,0.0,98.0,82.0,98.0,169.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CLE (5 Yrs),CLE (5 Yrs),CLE (5 Yrs),CLE (5 Yrs),,71.0,14.0,1600.0,0.494,0.502,0.0,0.494,0.629,0.533,0.491,0.015,108.0,104.0,0.0,99.0,83.0,99.0,155.0,7.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,17.0,0.0,93.0,0.357,0.357,,0.357,0.526,0.447,1.357,0.0,79.0,73.0,,71.0,70.0,83.0,491.0,0.0,
