"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2013-14,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2014-15,20,PHI,NBA,C,75,71,2311,.462,5.1,1.000,.462,.329,.124,.084,.000,.462,.662,.288,.309,.273,,.672,,.193,118,,,0,0,"ROY-3,DPOY-15"
2015-16,21,PHI,NBA,C,67,62,1965,.521,5.1,.997,.545,.228,.106,.118,.003,.521,.716,.306,.306,.232,.500,.669,1.000,.278,151,.000,,0,0,
2016-17,22,2TM,NBA,C,51,19,1047,.595,4.9,.997,.625,.162,.094,.120,.003,.597,.710,.520,.241,.378,.000,.745,,.307,85,.000,,0,0,
2016-17,22,PHI,NBA,C,29,7,564,.611,4.8,.994,.634,.166,.080,.120,.006,.615,.721,.483,.214,.476,.000,.729,,.320,52,.000,,0,0,
2016-17,22,DAL,NBA,C,22,12,483,.575,5.0,1.000,.612,.157,.112,.119,.000,.575,.695,.571,.267,.250,,.766,,.291,33,,,0,0,
2017-18,23,DAL,NBA,C,30,6,472,.524,4.3,.990,.600,.210,.143,.038,.010,.529,.619,.500,.333,.000,.000,.800,,.229,19,.000,,0,0,
2018-19,24,OKC,NBA,C,77,2,1055,.587,4.7,1.000,.620,.188,.145,.047,.000,.587,.725,.365,.375,.308,,.728,,.301,76,,,0,0,
2019-20,25,OKC,NBA,C,61,7,1127,.684,5.1,.989,.613,.186,.134,.056,.011,.688,.861,.540,.278,.267,.333,.831,1.000,.442,112,.333,1.000,1,0,
2020-21,26,NYK,NBA,C,64,41,1547,.614,3.7,.987,.686,.202,.081,.018,.013,.623,.706,.489,.278,.500,.000,.737,,.390,76,.333,.000,0,0,
2021-22,27,NYK,NBA,C,25,11,562,.533,5.9,.950,.533,.250,.167,.000,.050,.561,.563,.533,.600,,.000,.750,,.117,3,.667,.000,1,0,
2022-23,28,2TM,NBA,C,17,4,195,.361,9.1,.944,.250,.250,.306,.139,.056,.353,.444,.222,.364,.400,.500,.833,1.000,.028,0,.000,,0,0,
2022-23,28,DET,NBA,C,14,3,152,.400,10.1,.933,.267,.200,.300,.167,.067,.393,.500,.333,.333,.400,.500,.818,1.000,.033,0,.000,,0,0,
2022-23,28,BRK,NBA,C,3,1,43,.167,8.1,1.000,.167,.500,.333,.000,.000,.167,.000,.000,.500,,,1.000,,.000,0,,,0,0,
2023-24,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,467,223,10281,.546,5.6,.994,.559,.235,.120,.080,.006,.548,.711,.368,.318,.282,.200,.724,1.000,.280,640,.267,.250,2,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,39,1805,.546,5.6,.994,.559,.235,.120,.080,.006,.548,.711,.368,.318,.282,.200,.724,1.000,.280,112,.267,.250,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),,171,140,4840,.505,5.0,.998,.518,.267,.111,.102,.002,.506,.694,.310,.299,.283,.333,.679,1.000,.244,321,.000,,0,0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,138,9,2182,.635,4.9,.994,.617,.187,.139,.051,.006,.637,.792,.451,.329,.286,.333,.783,1.000,.371,188,.333,1.000,1,0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,89,52,2109,.597,4.8,.979,.654,.212,.099,.014,.021,.610,.681,.500,.393,.500,.000,.740,,.332,79,.500,.000,1,0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,52,18,955,.552,4.7,.996,.607,.180,.126,.084,.004,.555,.662,.535,.300,.200,.000,.780,,.264,52,.000,,0,0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,14,3,152,.400,10.1,.933,.267,.200,.300,.167,.067,.393,.500,.333,.333,.400,.500,.818,1.000,.033,0,.000,,0,0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,3,1,43,.167,8.1,1.000,.167,.500,.333,.000,.000,.167,.000,.000,.500,,,1.000,,.000,0,,,0,0,
