"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,21.0,DEN,NBA,15:56,4.0,10.0,0.0,4.0,4.0,7.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,12.0,8.4
2007-08,22.0,DEN,NBA,31:18,7.0,12.0,3.0,8.0,6.0,7.0,9.0,9.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0,6.0,26.0,22.6
2008-09,23.0,DEN,NBA,32:22,10.0,18.0,5.0,10.0,8.0,11.0,6.0,7.0,2.0,5.0,6.0,6.0,3.0,1.0,5.0,5.0,24.0,19.9
2009-10,24.0,DEN,NBA,34:29,6.0,14.0,4.0,10.0,2.0,7.0,4.0,4.0,3.0,6.0,7.0,3.0,1.0,1.0,2.0,5.0,20.0,14.0
2010-11,25.0,DEN,NBA,23:30,5.0,12.0,4.0,9.0,3.0,6.0,3.0,5.0,1.0,6.0,6.0,2.0,1.0,0.0,2.0,3.0,15.0,8.5
2011-12,26.0,NYK,NBA,38:58,7.0,18.0,3.0,8.0,5.0,13.0,6.0,6.0,2.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,17.0,8.9
2012-13,27.0,NYK,NBA,36:21,7.0,22.0,3.0,10.0,6.0,12.0,7.0,10.0,2.0,8.0,10.0,3.0,3.0,1.0,3.0,4.0,19.0,11.5
2014-15,29.0,CLE,NBA,38:16,10.0,16.0,8.0,14.0,3.0,8.0,5.0,8.0,2.0,10.0,10.0,3.0,5.0,2.0,2.0,6.0,28.0,24.2
2015-16,30.0,CLE,NBA,43:24,8.0,16.0,7.0,15.0,3.0,7.0,3.0,4.0,1.0,8.0,9.0,3.0,4.0,2.0,2.0,5.0,23.0,18.2
2016-17,31.0,CLE,NBA,40:49,9.0,11.0,7.0,10.0,3.0,4.0,1.0,2.0,1.0,7.0,8.0,3.0,2.0,2.0,2.0,5.0,25.0,22.7
2017-18,32.0,CLE,NBA,42:26,6.0,14.0,5.0,10.0,3.0,6.0,3.0,5.0,3.0,6.0,6.0,3.0,4.0,1.0,2.0,5.0,20.0,19.1
2019-20,34.0,LAL,NBA,21:38,4.0,12.0,3.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,11.0,2.6
Career,,,,43:24,10.0,22.0,8.0,15.0,8.0,13.0,9.0,10.0,3.0,10.0,10.0,6.0,5.0,2.0,5.0,6.0,28.0,24.2
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,DEN,NBA,34:29,10.0,18.0,5.0,10.0,8.0,11.0,9.0,9.0,3.0,6.0,7.0,6.0,3.0,1.0,5.0,6.0,26.0,22.6
4 Seasons,,CLE,NBA,43:24,10.0,16.0,8.0,15.0,3.0,8.0,5.0,8.0,3.0,10.0,10.0,3.0,5.0,2.0,2.0,6.0,28.0,24.2
2 Seasons,,NYK,NBA,38:58,7.0,22.0,3.0,10.0,6.0,13.0,7.0,10.0,2.0,8.0,10.0,5.0,3.0,1.0,4.0,5.0,19.0,11.5
1 Season,,LAL,NBA,21:38,4.0,12.0,3.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,11.0,2.6
