"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,22,POR,NBA,C,3.0,0.0,17.0,0.5,0.5,,0.5,0.75,0.608,1.0,0.0,108.0,102.0,,100.0,99.0,112.0,333.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,24,IND,NBA,C,4.0,0.0,9.0,0.333,0.333,,0.333,,0.333,0.0,0.0,74.0,70.0,,68.0,,63.0,0.0,0.0,
2012-13,25,IND,NBA,PF,9.0,0.0,71.0,0.333,0.348,0.0,0.333,,0.333,0.0,0.042,74.0,72.0,0.0,67.0,,62.0,0.0,17.0,
2013-14,26,SAS,NBA,PF,17.0,0.0,65.0,0.462,0.462,,0.462,0.625,0.515,0.615,0.0,102.0,95.0,,92.0,83.0,95.0,217.0,0.0,
2014-15,27,SAS,NBA,PF,3.0,0.0,12.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
2015-16,28,LAC,NBA,C,2.0,0.0,2.0,1.0,1.0,,1.0,1.0,1.042,1.0,0.0,221.0,204.0,,199.0,132.0,192.0,362.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,38.0,0.0,176.0,0.391,0.4,0.0,0.391,0.692,0.435,0.283,0.022,86.0,82.0,0.0,79.0,91.0,81.0,98.0,9.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,20.0,0.0,77.0,0.429,0.429,,0.429,0.625,0.485,0.571,0.0,95.0,88.0,,86.0,83.0,90.0,201.0,0.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,13.0,0.0,80.0,0.333,0.346,0.0,0.333,,0.333,0.0,0.037,74.0,72.0,0.0,67.0,,62.0,0.0,15.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,3.0,0.0,17.0,0.5,0.5,,0.5,0.75,0.608,1.0,0.0,108.0,102.0,,100.0,99.0,112.0,333.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,2.0,0.0,2.0,1.0,1.0,,1.0,1.0,1.042,1.0,0.0,221.0,204.0,,199.0,132.0,192.0,362.0,0.0,
