0
2013-14 NBA 8.3 (4th)
2014-15 NBA 7.5 (8th)
2016-17 NBA 6.7 (18th)
2017-18 NBA 6.3 (19th)
2019-20 NBA 6.5 (15th)
2023-24 NBA 6.3 (10th)
Active 6.2 (8th)
