Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-22,ATL,@,NOP,"W, 115-98",,2,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,3.0,-3
2025-11-18,ATL,,DET,"L, 112-120",,3,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-9
2025-11-12,ATL,@,SAC,"W, 133-100",,8,2,5,0.4,2,4,0.5,0,0,,1,0,1,1,1,0,2,3,6,2.5,-8
2025-11-08,ATL,,LAL,"W, 122-102",,19,2,3,0.667,1,2,0.5,3,3,1.0,2,0,2,1,0,1,1,1,8,8.1,2
2025-11-04,ATL,,ORL,"W, 127-112",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
