"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2006-07,21,ORL,NBA,EC1,DET,L (0-4),4,41.8,15.3,14.8,1.8,0.5,1.0,23,42,.548,0,0,,23,42,.548,.548,15,33,.455,16,43,59,7,2,4,17,13,61,
2007-08,22,ORL,NBA,EC1,TOR,W (4-1),5,41.8,22.6,18.2,1.6,0.8,3.8,44,69,.638,0,0,,44,69,.638,.638,25,44,.568,35,56,91,8,4,19,18,20,113,
2007-08,22,ORL,NBA,ECS,DET,L (1-4),5,42.6,15.2,13.4,0.2,0.8,3.0,28,55,.509,0,0,,28,55,.509,.509,20,39,.513,25,42,67,1,4,15,14,18,76,
2008-09,23,ORL,NBA,EC1,PHI,W (4-2),5,38.8,24.0,15.8,1.0,0.6,2.8,41,60,.683,0,1,.000,41,59,.695,.683,38,57,.667,28,51,79,5,3,14,13,20,120,
2008-09,23,ORL,NBA,ECS,BOS,W (4-3),7,37.7,16.4,17.1,1.4,0.6,2.7,45,82,.549,0,0,,45,82,.549,.549,25,46,.543,29,91,120,10,4,19,19,30,115,
2008-09,23,ORL,NBA,ECF,CLE,W (4-2),6,38.7,25.8,13.0,2.8,0.8,1.2,54,83,.651,0,1,.000,54,82,.659,.651,47,67,.701,24,54,78,17,5,7,15,32,155,
2008-09,23,ORL,NBA,FIN,LAL,L (1-4),5,42.6,15.4,15.2,2.2,1.6,4.0,21,43,.488,0,0,,21,43,.488,.488,35,58,.603,18,58,76,11,8,20,20,20,77,
2009-10,24,ORL,NBA,EC1,CHA,W (4-0),4,26.5,9.8,9.3,2.3,0.8,5.0,13,27,.481,0,0,,13,27,.481,.481,13,35,.371,13,24,37,9,3,20,13,22,39,
2009-10,24,ORL,NBA,ECS,ATL,W (4-0),4,37.3,21.0,13.3,1.5,0.5,2.8,27,32,.844,0,0,,27,32,.844,.844,30,52,.577,9,44,53,6,2,11,17,16,84,
2009-10,24,ORL,NBA,ECF,BOS,L (2-4),6,40.3,21.8,10.8,0.7,1.0,3.0,46,81,.568,0,0,,46,81,.568,.568,39,71,.549,16,49,65,4,6,18,21,21,131,
2010-11,25,ORL,NBA,EC1,ATL,L (2-4),6,43.0,27.0,15.5,0.5,0.7,1.8,51,81,.630,0,1,.000,51,80,.638,.630,60,88,.682,27,66,93,3,4,11,33,25,162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,LAL,NBA,WC1,SAS,L (0-4),4,31.5,17.0,10.8,1.0,0.5,2.0,26,42,.619,0,0,,26,42,.619,.619,16,36,.444,10,33,43,4,2,8,16,17,68,
2013-14,28,HOU,NBA,WC1,POR,L (2-4),6,38.5,26.0,13.7,1.8,0.7,2.8,58,106,.547,0,0,,58,106,.547,.547,40,64,.625,27,55,82,11,4,17,19,25,156,
2014-15,29,HOU,NBA,WC1,DAL,W (4-1),5,32.6,16.6,13.8,1.2,1.6,3.0,32,55,.582,0,0,,32,55,.582,.582,19,41,.463,19,50,69,6,8,15,12,19,83,
2014-15,29,HOU,NBA,WCS,LAC,W (4-3),7,33.7,17.6,13.9,1.4,1.1,2.1,45,76,.592,0,0,,45,76,.592,.592,33,85,.388,26,71,97,10,8,15,9,26,123,
2014-15,29,HOU,NBA,WCF,GSW,L (1-4),5,35.2,14.4,14.4,0.8,1.4,1.8,28,51,.549,0,0,,28,51,.549,.549,16,39,.410,17,55,72,4,7,9,16,15,72,
2015-16,30,HOU,NBA,WC1,GSW,L (1-4),5,36.0,13.2,14.0,1.6,0.8,1.4,26,48,.542,0,1,.000,26,47,.553,.542,14,38,.368,26,44,70,8,4,7,12,21,66,
2016-17,31,ATL,NBA,EC1,WAS,L (2-4),6,26.2,8.0,10.7,1.3,1.0,0.8,18,36,.500,0,0,,18,36,.500,.500,12,19,.632,18,46,64,8,6,5,11,21,48,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,34,LAL,NBA,WC1,POR,W (4-1),5,18.8,8.4,6.8,0.8,0.2,0.2,18,29,.621,0,1,.000,18,28,.643,.621,6,11,.545,15,19,34,4,1,1,5,18,42,
2019-20,34,LAL,NBA,WCS,HOU,W (4-1),2,8.0,2.0,3.0,0.0,0.5,0.0,0,1,.000,0,0,,0,1,.000,.000,4,8,.500,1,5,6,0,1,0,1,4,4,
2019-20,34,LAL,NBA,WCF,DEN,W (4-1),5,20.2,8.2,5.2,0.2,1.0,1.0,15,19,.789,0,0,,15,19,.789,.789,11,19,.579,10,16,26,1,5,5,5,20,41,
2019-20,34,LAL,NBA,FIN,MIA,W (4-2),6,11.8,2.8,2.8,0.7,0.2,0.3,6,8,.750,1,1,1.000,5,7,.714,.813,4,7,.571,6,11,17,4,1,2,5,13,17,
2020-21,35,PHI,NBA,EC1,WAS,W (4-1),5,16.0,5.8,7.2,1.4,0.2,1.0,6,14,.429,0,0,,6,14,.429,.429,17,30,.567,14,22,36,7,1,5,5,18,29,
2020-21,35,PHI,NBA,ECS,ATL,L (3-4),7,9.9,3.9,5.6,0.1,0.1,0.1,10,16,.625,0,1,.000,10,15,.667,.625,7,10,.700,12,27,39,1,1,1,7,13,27,
,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
,,,,,,W/L,G,MP,PTS,TRB,AST,STL,BLK,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
12 Yrs (24 Series),12 Yrs (24 Series),12 Yrs (24 Series),12 Yrs (24 Series),12 Yrs (24 Series),12 Yrs (24 Series),13-11,125,31.6,15.3,11.8,1.2,0.8,2.0,681,1156,.589,1,7,.143,680,1149,.592,.590,546,997,.548,441,1032,1473,149,94,248,323,467,1909,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),2-3,25,31.8,16.6,11.9,1.3,0.8,1.9,160,280,.571,0,2,.000,160,278,.576,.571,95,190,.500,97,201,298,33,19,48,64,100,415,
EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),4-3,35,33.5,16.3,13.1,1.3,0.7,2.2,196,329,.596,0,2,.000,196,327,.599,.596,180,306,.588,151,308,459,47,23,78,110,139,572,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),2-0,9,28.0,14.1,11.4,1.1,1.0,1.7,45,77,.584,0,0,,45,77,.584,.584,37,93,.398,27,76,103,10,9,15,10,30,127,
ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),2-2,23,30.2,13.1,12.1,0.8,0.5,2.0,110,185,.595,0,1,.000,110,184,.598,.595,82,147,.558,75,204,279,18,11,46,57,77,302,
WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),1-1,10,27.7,11.3,9.8,0.5,1.2,1.4,43,70,.614,0,0,,43,70,.614,.614,27,58,.466,27,71,98,5,12,14,21,35,113,
ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),1-1,12,39.5,23.8,11.9,1.8,0.9,2.1,100,164,.610,0,1,.000,100,163,.613,.610,86,138,.623,40,103,143,21,11,25,36,53,286,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),1-1,11,25.8,8.5,8.5,1.4,0.8,2.0,27,51,.529,1,1,1.000,26,50,.520,.539,39,65,.600,24,69,93,15,9,22,25,33,94,
