Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,23,DEN,NBA,PF,5.0,0.0,3.0,0.2,0.6,0.333,0.2,0.4,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.2,0.4,0.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,UTA,NBA,PF,6.0,0.0,9.3,0.8,3.0,0.278,0.7,2.0,0.333,0.2,1.0,0.167,0.389,0.0,0.0,0.3,1.7,2.0,0.8,0.3,0.0,0.3,0.7,2.3,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,6.5,0.5,1.9,0.286,0.5,1.3,0.357,0.1,0.6,0.143,0.405,0.0,0.0,0.2,1.2,1.4,0.5,0.2,0.0,0.3,0.5,1.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,6.0,0.0,9.3,0.8,3.0,0.278,0.7,2.0,0.333,0.2,1.0,0.167,0.389,0.0,0.0,0.3,1.7,2.0,0.8,0.3,0.0,0.3,0.7,2.3,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,3.0,0.2,0.6,0.333,0.2,0.4,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.2,0.4,0.6,
