"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2018-19,23,DEN,NBA,WC1,SAS,W (4-3),4.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,
2018-19,23,DEN,NBA,WCS,POR,L (3-4),1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,UTA,NBA,WC1,DAL,L (2-4),6.0,9.3,2.3,2.0,0.8,0.3,0.0,5.0,18.0,0.278,4.0,12.0,0.333,1.0,6.0,0.167,0.389,0.0,0.0,2.0,10.0,12.0,5.0,2.0,0.0,2.0,4.0,14.0,
2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),1-2,11.0,6.4,1.5,1.4,0.5,0.2,0.0,6.0,21.0,0.286,5.0,14.0,0.357,1.0,7.0,0.143,0.405,0.0,0.0,2.0,13.0,15.0,5.0,2.0,0.0,3.0,6.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),1-1,10.0,6.8,1.4,1.5,0.5,0.2,0.0,5.0,19.0,0.263,4.0,12.0,0.333,1.0,7.0,0.143,0.368,0.0,0.0,2.0,13.0,15.0,5.0,2.0,0.0,3.0,6.0,14.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
