"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2018-19,23,DEN,NBA,PF,5.0,0.0,15.0,0.333,0.0,0.5,0.5,0.5,0.0,0.667,72.0,0.0,141.0,95.0,89.0,0.0,186.0,
,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,UTA,NBA,PF,6.0,0.0,56.0,0.278,0.167,0.333,0.389,0.389,0.0,0.667,60.0,31.0,94.0,73.0,69.0,0.0,167.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,71.0,0.286,0.143,0.357,0.405,0.405,0.0,0.667,62.0,27.0,101.0,76.0,72.0,0.0,170.0,
,,,,,,,,,,,,,,,,,,,,,,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,6.0,0.0,56.0,0.278,0.167,0.333,0.389,0.389,0.0,0.667,60.0,31.0,94.0,73.0,69.0,0.0,167.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,15.0,0.333,0.0,0.5,0.5,0.5,0.0,0.667,72.0,0.0,141.0,95.0,89.0,0.0,186.0,
