Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,19,NYK,NBA,PG,78.0,9.0,1706.0,5.3,14.5,0.364,1.5,4.6,0.318,3.8,10.0,0.385,0.414,1.4,2.0,0.721,1.1,4.1,5.1,7.3,1.9,0.5,3.8,5.3,13.5,89.0,112.0,
2018-19,20,NYK,NBA,PG,43.0,16.0,904.0,5.1,15.0,0.337,1.8,6.1,0.287,3.3,8.9,0.371,0.395,1.2,1.6,0.767,0.6,4.0,4.6,6.5,1.6,0.7,3.0,5.5,13.1,88.0,115.0,
2019-20,21,NYK,NBA,PG,57.0,26.0,1187.0,5.4,13.7,0.393,1.8,5.6,0.321,3.6,8.0,0.444,0.459,2.1,2.4,0.864,0.9,4.0,5.0,7.1,2.2,0.7,2.9,5.8,14.6,103.0,113.0,
2020-21,22,NYK,NBA,PG,33.0,4.0,322.0,4.5,12.3,0.367,3.6,7.5,0.479,0.9,4.8,0.194,0.513,1.2,2.8,0.444,0.9,3.9,4.8,3.0,2.8,0.6,1.7,7.0,13.8,102.0,108.0,
2021-22,23,DAL,NBA,SG,58.0,5.0,685.0,6.5,16.4,0.399,2.8,8.2,0.342,3.7,8.2,0.455,0.484,1.8,1.8,0.96,0.9,4.9,5.8,5.1,2.0,0.5,2.3,4.5,17.6,104.0,110.0,
2022-23,24,DAL,NBA,SG,47.0,5.0,607.0,3.9,10.8,0.364,1.4,5.5,0.254,2.5,5.3,0.477,0.428,1.8,2.7,0.667,0.6,4.5,5.1,4.7,1.3,0.6,2.4,5.3,11.1,94.0,118.0,
2023-24,25,CHO,NBA,PG,5.0,0.0,43.0,1.1,10.3,0.111,1.1,9.2,0.125,0.0,1.1,0.0,0.167,2.3,2.3,1.0,1.1,5.7,6.9,4.6,0.0,0.0,1.1,4.6,5.7,75.0,125.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,321.0,65.0,5454.0,5.2,14.1,0.369,1.9,5.8,0.32,3.3,8.3,0.403,0.435,1.6,2.1,0.762,0.9,4.2,5.1,6.3,1.9,0.6,3.0,5.4,13.9,95.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),,211.0,55.0,4119.0,5.2,14.2,0.366,1.8,5.4,0.328,3.4,8.8,0.389,0.429,1.6,2.1,0.749,0.9,4.0,5.0,6.7,2.0,0.6,3.2,5.6,13.8,93.0,113.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,105.0,10.0,1292.0,5.3,13.7,0.386,2.1,6.9,0.309,3.2,6.9,0.463,0.463,1.8,2.2,0.793,0.7,4.7,5.5,4.9,1.7,0.5,2.3,4.9,14.5,100.0,114.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,5.0,0.0,43.0,1.1,10.3,0.111,1.1,9.2,0.125,0.0,1.1,0.0,0.167,2.3,2.3,1.0,1.1,5.7,6.9,4.6,0.0,0.0,1.1,4.6,5.7,75.0,125.0,
