"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2013-14,20,PHO,NBA,C,42.0,3.0,362.0,0.423,6.7,1.0,0.474,0.205,0.218,0.103,0.0,0.423,0.595,0.375,0.294,0.0,,0.485,,0.141,10.0,,,0.0,0.0,
2014-15,21,PHO,NBA,C,69.0,44.0,1518.0,0.507,5.8,0.992,0.544,0.164,0.167,0.116,0.008,0.509,0.677,0.293,0.288,0.341,0.333,0.663,1.0,0.204,66.0,0.333,1.0,0.0,0.0,
2015-16,22,PHO,NBA,C,78.0,46.0,1821.0,0.423,6.9,0.989,0.442,0.224,0.128,0.192,0.011,0.426,0.572,0.279,0.3,0.35,0.143,0.669,1.0,0.16,89.0,0.571,0.25,0.0,0.0,
2016-17,23,PHO,NBA,C,77.0,34.0,1560.0,0.497,6.3,0.974,0.51,0.238,0.097,0.127,0.026,0.503,0.669,0.345,0.267,0.322,0.25,0.63,1.0,0.179,72.0,0.5,0.333,2.0,0.0,
2017-18,24,PHO,NBA,C,69.0,13.0,1395.0,0.566,2.7,0.992,0.733,0.167,0.053,0.04,0.008,0.568,0.646,0.349,0.5,0.133,0.333,0.676,1.0,0.288,95.0,0.0,,0.0,0.0,
2018-19,25,ATL,NBA,C,77.0,31.0,1544.0,0.494,10.0,0.685,0.503,0.122,0.032,0.028,0.315,0.554,0.638,0.342,0.333,0.222,0.363,0.72,0.986,0.215,120.0,0.48,0.378,1.0,0.0,
2019-20,26,2TM,NBA,C,55.0,12.0,970.0,0.555,6.1,0.815,0.555,0.197,0.056,0.006,0.185,0.619,0.695,0.492,0.333,0.5,0.271,0.727,1.0,0.257,72.0,0.458,0.37,0.0,0.0,
2019-20,26,ATL,NBA,C,40.0,9.0,745.0,0.546,7.9,0.785,0.538,0.185,0.054,0.008,0.215,0.627,0.693,0.521,0.357,0.5,0.25,0.734,1.0,0.269,60.0,0.464,0.346,0.0,0.0,
2019-20,26,SAC,NBA,C,15.0,3.0,225.0,0.593,4.4,0.949,0.627,0.254,0.068,0.0,0.051,0.589,0.703,0.4,0.25,,0.667,0.697,1.0,0.203,12.0,0.333,1.0,0.0,0.0,
2020-21,27,2TM,NBA,C,64.0,42.0,979.0,0.615,10.1,0.91,0.432,0.432,0.047,0.0,0.09,0.644,0.792,0.55,0.154,,0.32,0.755,1.0,0.281,75.0,0.64,0.313,0.0,0.0,
