0
2010-11 NBA 0.017 (34)
2011-12 NBA 0.017 (27)
2012-13 NBA 0.017 (30)
2016-17 NBA 0.025 (25)
2017-18 NBA 0.525 (4)
2018-19 NBA 0.450 (6)
2019-20 NBA 0.090 (16)
2020-21 NBA 0.785 (4)
2021-22 NBA 0.445 (7)
2022-23 NBA 0.960 (2)
2023-24 NBA 0.182 (10)
