Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2021-22,21,PHI,NBA,C,23.0,0.0,168.0,8.9,14.0,0.638,0.0,1.2,0.0,8.9,12.8,0.698,0.638,2.7,3.6,0.75,6.5,11.9,18.4,2.1,1.5,5.0,2.4,9.5,20.5,129.0,103.0,
2022-23,22,SAS,NBA,C,35.0,2.0,508.0,8.1,12.6,0.644,0.3,0.7,0.375,7.8,11.8,0.661,0.656,2.0,3.4,0.595,7.0,11.0,17.9,4.5,1.5,3.1,3.8,6.9,18.5,121.0,114.0,
2023-24,23,SAS,NBA,C,19.0,0.0,205.0,6.7,9.3,0.725,0.0,0.2,0.0,6.7,9.0,0.744,0.725,1.2,1.4,0.833,5.3,12.3,17.6,4.9,1.9,3.9,3.5,7.2,14.6,126.0,109.0,
2024-25,24,SAS,NBA,C,36.0,1.0,376.0,8.7,15.0,0.581,0.0,0.0,,8.7,15.0,0.581,0.581,2.7,4.2,0.636,7.2,12.3,19.5,2.2,1.8,3.9,3.0,6.4,20.2,118.0,110.0,
2025-26,25,MEM,NBA,C,2.0,0.0,31.0,4.6,12.3,0.375,0.0,0.0,,4.6,12.3,0.375,0.375,1.5,4.6,0.333,10.8,12.3,23.1,3.1,1.5,1.5,1.5,7.7,10.8,108.0,111.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,115.0,3.0,1288.0,8.1,12.9,0.625,0.1,0.5,0.231,8.0,12.4,0.641,0.63,2.2,3.4,0.637,6.8,11.7,18.5,3.5,1.6,3.6,3.3,7.1,18.4,121.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,90.0,3.0,1089.0,8.1,12.8,0.63,0.1,0.4,0.333,7.9,12.4,0.64,0.635,2.1,3.3,0.632,6.7,11.7,18.4,3.8,1.7,3.5,3.5,6.8,18.3,120.0,112.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,23.0,0.0,168.0,8.9,14.0,0.638,0.0,1.2,0.0,8.9,12.8,0.698,0.638,2.7,3.6,0.75,6.5,11.9,18.4,2.1,1.5,5.0,2.4,9.5,20.5,129.0,103.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,2.0,0.0,31.0,4.6,12.3,0.375,0.0,0.0,,4.6,12.3,0.375,0.375,1.5,4.6,0.333,10.8,12.3,23.1,3.1,1.5,1.5,1.5,7.7,10.8,108.0,111.0,
