Season,Team,Lg,Salary
2021-22,Memphis Grizzlies,NBA,"$4,373,160"
2022-23,Memphis Grizzlies,NBA,"$4,591,680"
2023-24,Memphis Grizzlies,NBA,"$4,810,200"
2024-25,Brooklyn Nets,NBA,"$6,133,005"
Career,(may be incomplete),,"$19,908,045"
