Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2002-03,22,MIL,NBA,PF,2,1,24,6.0,9.0,0.667,0.0,0.0,6.0,9.0,0.667,0.667,3.0,6.0,0.5,3.0,3.0,6.0,3.0,3.0,1.5,1.5,7.5,15.0,
2003-04,23,MIL,NBA,PF,1,0,3,12.0,12.0,1.0,0.0,0.0,12.0,12.0,1.0,1.0,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,1,27,6.7,9.3,0.714,0.0,0.0,6.7,9.3,0.714,0.714,2.7,5.3,0.5,4.0,2.7,6.7,2.7,2.7,1.3,1.3,6.7,16.0,
