Season,Team,Lg,Salary
2002-03,Milwaukee Bucks,NBA,"$1,439,400"
2003-04,Milwaukee Bucks,NBA,"$1,547,280"
2004-05,Milwaukee Bucks,NBA,"$1,400,000"
2004-05,Indiana Pacers,NBA,"$576,380"
2009-10,San Antonio Spurs,NBA,"$825,497"
Career,(may be incomplete),,"$5,788,557"
