"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,22,DET,NBA,SG,4.0,2.0,57.0,0.0,0.0,84.0,16.0,0.0,-31.7,-10.1,0.0,2.0,6.0,0.0,1.0,1.0,5.0,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,24,BRK,NBA,PG,12.0,5.0,277.0,36.0,57.0,7.0,0.0,0.0,5.8,-2.7,5.0,4.0,15.0,1.0,6.0,0.0,60.0,2.0,9.0,
2021-22,25,BRK,NBA,SF,4.0,4.0,139.0,0.0,2.0,82.0,16.0,0.0,-7.5,-10.0,5.0,2.0,10.0,2.0,5.0,0.0,28.0,0.0,3.0,
2022-23,26,DEN,NBA,SF,20.0,0.0,530.0,0.0,39.0,59.0,1.0,0.0,10.5,4.1,9.0,12.0,23.0,1.0,22.0,2.0,97.0,3.0,15.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,40.0,11.0,1003.0,10.0,37.0,50.0,4.0,0.0,4.3,-0.6,19.0,20.0,54.0,4.0,34.0,3.0,190.0,5.0,28.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,23.0,2056.0,10.0,37.0,50.0,4.0,0.0,4.3,-0.6,39.0,41.0,111.0,8.0,70.0,6.0,390.0,10.0,57.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,16.0,9.0,416.0,24.0,39.0,32.0,5.0,0.0,1.4,-5.1,10.0,6.0,25.0,3.0,11.0,0.0,88.0,2.0,12.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,20.0,0.0,530.0,0.0,39.0,59.0,1.0,0.0,10.5,4.1,9.0,12.0,23.0,1.0,22.0,2.0,97.0,3.0,15.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,2.0,57.0,0.0,0.0,84.0,16.0,0.0,-31.7,-10.1,0.0,2.0,6.0,0.0,1.0,1.0,5.0,0.0,1.0,
