"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2014-15,25,NOP,NBA,SG,4.0,4.0,125.0,0.326,11.0,0.744,0.419,0.163,0.047,0.116,0.256,0.375,0.5,0.286,0.5,0.0,0.182,0.167,0.5,0.047,2.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,29,IND,NBA,SG,4.0,0.0,84.0,0.438,13.9,0.583,0.396,0.104,0.0,0.083,0.417,0.357,0.421,0.4,,0.0,0.55,0.3,0.545,0.0,0.0,0.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8.0,4.0,209.0,0.385,12.4,0.659,0.407,0.132,0.022,0.099,0.341,0.367,0.459,0.333,0.5,0.0,0.419,0.227,0.538,0.022,2.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,41.0,2142.0,0.385,12.4,0.659,0.407,0.132,0.022,0.099,0.341,0.367,0.459,0.333,0.5,0.0,0.419,0.227,0.538,0.022,21.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,4.0,0.0,84.0,0.438,13.9,0.583,0.396,0.104,0.0,0.083,0.417,0.357,0.421,0.4,,0.0,0.55,0.3,0.545,0.0,0.0,0.0,0.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,4.0,125.0,0.326,11.0,0.744,0.419,0.163,0.047,0.116,0.256,0.375,0.5,0.286,0.5,0.0,0.182,0.167,0.5,0.047,2.0,0.0,0.0,0.0,
