"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2000-01,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2001-02,23,PHI,NBA,EC1,BOS,L (2-3),5,9.8,2.4,0.2,2.8,1.0,0.0,4,12,.333,0,1,.000,4,11,.364,.333,4,6,.667,1,0,1,14,5,0,3,8,12,
2002-03,24,SAS,NBA,WC1,PHO,W (4-2),6,16.8,5.0,1.7,2.8,0.5,0.0,10,30,.333,0,0,,10,30,.333,.333,10,14,.714,3,7,10,17,3,0,12,12,30,
2002-03,24,SAS,NBA,WCS,LAL,W (4-2),6,12.2,6.5,1.5,2.2,0.7,0.0,15,29,.517,0,0,,15,29,.517,.517,9,12,.750,1,8,9,13,4,0,4,5,39,
2002-03,25,SAS,NBA,WCF,DAL,W (4-2),6,12.7,3.2,3.3,1.0,0.8,0.2,7,21,.333,0,0,,7,21,.333,.333,5,6,.833,2,18,20,6,5,1,4,11,19,
2002-03,25,SAS,NBA,FIN,NJN,W (4-2),6,12.7,6.2,1.0,1.5,0.7,0.7,14,25,.560,0,0,,14,25,.560,.560,9,12,.750,1,5,6,9,4,4,4,10,37,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,30,ATL,NBA,EC1,MIA,W (4-3),1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,
2009-10,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),5-1,30,12.6,4.6,1.5,2.0,0.7,0.2,50,117,.427,0,1,.000,50,116,.431,.427,37,50,.740,8,38,46,59,21,5,27,46,137,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,6,16.8,5.0,1.7,2.8,0.5,0.0,10,30,.333,0,0,,10,30,.333,.333,10,14,.714,3,7,10,17,3,0,12,12,30,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),1-1,6,8.7,2.0,0.2,2.3,0.8,0.0,4,12,.333,0,1,.000,4,11,.364,.333,4,6,.667,1,0,1,14,5,0,3,8,12,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,6,12.2,6.5,1.5,2.2,0.7,0.0,15,29,.517,0,0,,15,29,.517,.517,9,12,.750,1,8,9,13,4,0,4,5,39,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,6,12.7,3.2,3.3,1.0,0.8,0.2,7,21,.333,0,0,,7,21,.333,.333,5,6,.833,2,18,20,6,5,1,4,11,19,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,6,12.7,6.2,1.0,1.5,0.7,0.7,14,25,.560,0,0,,14,25,.560,.560,9,12,.750,1,5,6,9,4,4,4,10,37,
