Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2005-06,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,21,SAS,NBA,C,6,0,23,9.4,18.8,.500,0.0,0.0,,9.4,18.8,.500,.500,14.1,14.1,1.000,0.0,7.8,7.8,1.6,0.0,6.3,3.1,6.3,32.9,
2008-09,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2009-10,23,SAS,NBA,C,26,0,165,7.6,12.0,.636,0.0,0.0,,7.6,12.0,.636,.636,6.8,10.3,.660,2.8,8.5,11.3,0.4,0.7,1.7,3.3,7.0,22.0,
2010-11,24,DAL,NBA,C,56,0,488,4.1,7.2,.561,0.0,0.1,.000,4.1,7.1,.573,.561,4.6,6.0,.768,3.2,5.7,8.9,0.6,1.0,1.1,1.8,7.7,12.8,
2011-12,25,DAL,NBA,C,61,12,1139,4.1,7.5,.546,0.0,0.0,.000,4.1,7.5,.549,.546,3.0,4.6,.639,3.4,5.7,9.1,0.4,1.2,1.0,1.6,5.6,11.2,
2012-13,26,IND,NBA,C,80,2,1322,4.1,9.0,.453,0.0,0.1,.000,4.1,8.9,.456,.453,2.8,4.7,.608,3.1,5.3,8.5,0.7,1.1,1.8,2.5,5.5,10.9,
2013-14,27,IND,NBA,C,77,1,1248,2.6,5.5,.481,0.0,0.0,.000,2.6,5.4,.484,.481,2.6,4.2,.621,3.1,4.3,7.4,0.7,1.2,2.1,1.7,6.0,7.8,
2014-15,28,IND,NBA,C,61,6,1146,3.7,6.7,.552,0.0,0.0,,3.7,6.7,.552,.552,1.0,3.2,.304,3.3,7.9,11.2,1.0,0.9,1.4,1.9,5.4,8.3,
2015-16,29,IND,NBA,C,71,71,1816,5.2,8.9,.589,0.0,0.0,,5.2,8.9,.589,.589,2.6,4.5,.587,2.7,7.3,10.1,2.1,1.3,1.5,2.0,4.4,13.1,
2016-17,30,WAS,NBA,C,31,0,555,4.2,7.2,.586,0.0,0.0,,4.2,7.2,.586,.586,2.8,4.9,.573,3.0,6.7,9.7,1.2,2.1,1.6,2.2,5.8,11.2,
2017-18,31,WAS,NBA,C,77,0,1145,4.3,7.8,.556,0.0,0.1,.000,4.3,7.7,.561,.556,2.8,4.0,.703,4.2,5.6,9.8,1.7,1.2,1.3,3.1,7.2,11.5,
2018-19,32,WAS,NBA,C,34,6,498,3.4,7.5,.452,0.2,1.2,.188,3.2,6.4,.500,.466,3.0,4.4,.689,3.5,5.8,9.3,1.8,1.8,1.2,1.5,6.1,10.0,
2019-20,33,WAS,NBA,C,38,35,808,4.6,9.4,.495,0.2,1.2,.192,4.4,8.2,.538,.507,3.1,5.0,.619,3.5,6.2,9.7,2.2,1.4,2.0,2.0,5.1,12.6,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,618,133,10353,4.2,7.8,.533,0.0,0.2,.160,4.1,7.7,.541,.535,2.8,4.5,.612,3.3,6.1,9.4,1.2,1.2,1.5,2.1,5.7,11.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,289,80,5532,4.0,7.7,.527,0.0,0.0,.000,4.0,7.6,.529,.527,2.3,4.2,.555,3.0,6.3,9.3,1.2,1.1,1.7,2.0,5.2,10.4,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,180,41,3006,4.2,8.1,.526,0.1,0.5,.182,4.1,7.5,.550,.532,2.9,4.5,.650,3.7,6.0,9.7,1.7,1.5,1.5,2.4,6.2,11.5,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,117,12,1627,4.1,7.4,.551,0.0,0.1,.000,4.1,7.4,.556,.551,3.5,5.1,.686,3.3,5.7,9.0,0.4,1.2,1.0,1.7,6.2,11.7,
