Season,Team,Lg,Salary
2009-10,Indiana Pacers,NBA,"$457,588"
2010-11,Indiana Pacers,NBA,"$762,195"
2011-12,Indiana Pacers,NBA,"$854,389"
2012-13,Washington Wizards,NBA,"$885,120"
2014-15,Phoenix Suns,NBA,"$62,552"
Career,(may be incomplete),,"$3,021,844"
